quarter_year,survival,ci_lb,ci_ub,sex,dep,region,route,stage_cat,agegrp,diagnosisyear
5,.67000002,.62,.72000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
0,1,1,1,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
.25,.94,.92000002,.95999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
.5,.89999998,.88,.92000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
.75,.86000001,.83999997,.88999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
1,.82999998,.80000001,.86000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
1.25,.81,.77999997,.83999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
1.5,.77999997,.75,.81,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
1.75,.76999998,.74000001,.80000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
2,.75,.72000003,.79000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
2.25,.73000002,.69999999,.76999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
2.5,.72000003,.69,.75999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
2.75,.70999998,.67000002,.74000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
3,.69999999,.67000002,.74000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
3.25,.69999999,.66000003,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
3.5,.69,.66000003,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
3.75,.69,.66000003,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
4,.68000001,.64999998,.72000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
4.25,.68000001,.63999999,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
4.5,.66000003,.63,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
4.75,.66000003,.62,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
5,.64999998,.61000001,.69,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
0,1,1,1,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
.25,.94,.92000002,.94999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
.5,.88999999,.86000001,.91000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
.75,.83999997,.81,.87,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
1,.80000001,.76999998,.81999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
1.25,.76999998,.74000001,.80000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
1.5,.75,.72000003,.77999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
1.75,.73000002,.69999999,.75999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
2,.70999998,.67000002,.74000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
2.25,.69,.66000003,.72000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
2.5,.67000002,.63999999,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
2.75,.67000002,.63,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
3,.66000003,.62,.69,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
3.25,.64999998,.61000001,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
3.5,.63999999,.61000001,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
3.75,.63999999,.60000002,.67000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
4,.63,.58999997,.67000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
4.25,.62,.58999997,.66000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
4.5,.62,.57999998,.66000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
4.75,.61000001,.57999998,.64999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
5,.61000001,.56999999,.64999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
0,1,1,1,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
.25,.94,.92000002,.95999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
.5,.88999999,.87,.91000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
.75,.82999998,.80000001,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
1,.77999997,.75,.80000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
1.25,.75,.72000003,.77999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
1.5,.72000003,.69,.75,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
1.75,.69999999,.67000002,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
2,.68000001,.64999998,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
2.25,.67000002,.63,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
2.5,.64999998,.62,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
2.75,.63,.60000002,.66000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
3,.62,.57999998,.64999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
3.25,.61000001,.57999998,.64999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
3.5,.60000002,.56999999,.63999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
3.75,.58999997,.56,.63,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
4,.57999998,.54000002,.61000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
4.25,.56,.51999998,.60000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
4.5,.55000001,.50999999,.57999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
4.75,.52999997,.49000001,.56999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
5,.50999999,.47,.55000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
0,1,1,1,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
.25,.92000002,.89999998,.94,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
.5,.87,.83999997,.88999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
.75,.81999999,.79000002,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
1,.77999997,.75999999,.81,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
1.25,.75,.70999998,.77999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
1.5,.72000003,.68000001,.75,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
1.75,.69,.66000003,.72000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
2,.66000003,.63,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
2.25,.63999999,.60000002,.67000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
2.5,.62,.58999997,.66000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
2.75,.61000001,.56999999,.63999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
3,.58999997,.56,.63,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
3.25,.57999998,.54000002,.61000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
3.5,.56999999,.52999997,.60000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
3.75,.55000001,.50999999,.57999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
4,.51999998,.47999999,.56,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
4.25,.50999999,.47,.55000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
4.5,.5,.46000001,.54000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
4.75,.5,.44999999,.54000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
5,.49000001,.44999999,.52999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
0,1,.99000001,1,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
.25,.91000003,.88,.93000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
.5,.81,.77999997,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
.75,.74000001,.70999998,.77999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
1,.69,.64999998,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
1.25,.67000002,.63,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
1.5,.63999999,.60000002,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
1.75,.60000002,.56,.63999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
2,.56,.51999998,.61000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
2.25,.54000002,.5,.58999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
2.5,.51999998,.47999999,.56999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
2.75,.50999999,.46000001,.55000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
3,.49000001,.44,.54000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
3.25,.47,.43000001,.51999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
3.5,.46000001,.41,.50999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
3.75,.44,.38999999,.49000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
4,.41999999,.37,.47,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
4.25,.38999999,.34,.44,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
4.5,.38999999,.34,.44,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
4.75,.38,.31999999,.43000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
5,.37,.31,.41999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
0,1,.99000001,1,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
.25,.83999997,.80000001,.88,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
.5,.72000003,.68000001,.76999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
.75,.64999998,.60000002,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
1,.60000002,.54000002,.64999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
1.25,.56999999,.50999999,.62,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
1.5,.55000001,.49000001,.60000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
1.75,.51999998,.47,.57999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
2,.50999999,.44999999,.56,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
2.25,.47999999,.41999999,.52999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
2.5,.47,.41999999,.52999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
2.75,.46000001,.40000001,.50999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
3,.44999999,.38999999,.5,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
3.25,.41999999,.37,.47999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
3.5,.40000001,.34,.46000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
3.75,.38,.31999999,.44,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
4,.38,.31999999,.43000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
4.25,.37,.31,.43000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
4.5,.36000001,.30000001,.41999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
4.75,.36000001,.30000001,.41,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
5,.34999999,.28999999,.41,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
0,.99000001,.98000002,1,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
.25,.79000002,.73000002,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
.5,.68000001,.61000001,.74000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
.75,.61000001,.54000002,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
1,.56,.49000001,.63,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
1.25,.52999997,.46000001,.60000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
1.5,.49000001,.41999999,.56,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
1.75,.46000001,.38999999,.52999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
2,.41,.34,.47999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
2.25,.37,.30000001,.44,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
2.5,.33000001,.25999999,.40000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
2.75,.31,.23999999,.38,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
3,.28999999,.22,.36000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
3.25,.25,.19,.31999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
3.5,.23999999,.17,.30000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
3.75,.22,.15000001,.28999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
4,.20999999,.15000001,.28,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
4.25,.19,.13,.25999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
4.5,.19,.13,.25999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
4.75,.19,.13,.25999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
5,.19,.13,.25999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,85-89,All Years
0,.99000001,.97000003,1.01,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,90+,All Years
.25,.67000002,.56999999,.75999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,90+,All Years
.5,.54000002,.44,.63999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,90+,All Years
.75,.47999999,.38,.57999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,90+,All Years
1,.38,.28,.47,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,90+,All Years
1.25,.34999999,.25999999,.44999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,90+,All Years
