id,table,diagnosisYear,ageSpecificIncidenceAge0_49,CILowerBound0_49,CIUpperBound0_49,ageSpecificIncidenceAge50_54,CILowerBound50_54,CIUpperBound50_54,ageSpecificIncidenceAge55_59,CILowerBound55_59,CIUpperBound55_59,ageSpecificIncidenceAge60_64,CILowerBound60_64,CIUpperBound60_64,ageSpecificIncidenceAge65_69,CILowerBound65_69,CIUpperBound65_69,ageSpecificIncidenceAge70_74,CILowerBound70_74,CIUpperBound70_74,ageSpecificIncidenceAge75_79,CILowerBound75_79,CIUpperBound75_79,ageSpecificIncidenceAge80_84,CILowerBound80_84,CIUpperBound80_84,ageSpecificIncidenceAge85_89,CILowerBound85_89,CIUpperBound85_89,ageSpecificIncidenceAge90,CILowerBound90,CIUpperBound90,ageStandardisedIncidence,CILowerBoundAS,CIUpperBoundAS
60,IMD4~,2020,2.4702063,2.0874438,2.8529687,22.956898,19.648762,26.265034,32.421688,28.473101,36.370277,36.555538,32.042084,41.068993,45.343132,40.041443,50.644821,44.131908,39.043758,49.220058,47.353691,41.152348,53.555035,38.988674,32.312019,45.665329,37.287071,28.903915,45.670227,27.664837,18.225811,37.103863,15.819838,15.104846,16.53483
61,IMD4~,2021,2.3826942,2.0169053,2.7484832,21.845526,18.522264,25.168787,35.023251,30.766033,39.280468,49.655544,44.189236,55.121853,53.874821,47.684753,60.064888,62.583752,55.931355,69.236153,66.681595,58.742382,74.620804,58.49884,49.518154,67.479523,58.657097,47.273579,70.040619,59.555653,44.358822,74.752487,19.935925,19.088516,20.783333
62,IMD4~,2022,2.5111489,2.1183424,2.9039555,16.881182,13.990347,19.772017,29.439905,25.683811,33.195999,37.79126,33.291775,42.290745,41.04911,36.000835,46.097385,40.693535,35.618568,45.768501,41.010559,35.615761,46.405357,47.931404,40.550346,55.312462,37.487156,29.323286,45.651028,37.424217,26.489626,48.358807,14.962188,14.269438,15.654938
63,IMD4~,2023,2.3352087,1.9564127,2.7140045,18.169823,15.170679,21.168966,30.063633,26.267958,33.859306,34.723335,30.410351,39.03632,41.372334,36.304222,46.440445,43.494305,38.247601,48.741009,42.118954,36.651737,47.58617,48.227276,40.823471,55.631081,37.949963,29.735853,46.164074,44.909058,32.930813,56.887302,15.092875,14.397579,15.78817
64,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMD5~, All Years,2.8205097,2.663456,2.9775634,21.823555,20.611292,23.035818,33.210354,31.667519,34.753189,39.827263,38.012863,41.641663,44.945034,42.964806,46.925262,46.171413,44.152901,48.189926,51.2467,48.77095,53.72245,50.034908,47.150543,52.919273,52.633362,48.896217,56.370506,53.210293,48.243999,58.176586,17.19936,16.914841,17.483879
65,IMD5~,2016,2.6608479,2.2560651,3.0656307,20.290503,17.231319,23.349686,29.780821,25.809217,33.752426,34.661884,30.102232,39.221539,37.758701,33.212482,42.30492,38.501549,33.390549,43.612549,42.537533,36.288422,48.786644,39.294338,32.405739,46.182938,51.741894,41.749264,61.734524,41.377609,29.547941,53.207275,14.934489,14.224037,15.644941
66,IMD5~,2017,2.9953721,2.5648947,3.4258494,19.268215,16.291861,22.24457,25.104343,21.506153,28.702534,31.272497,26.95986,35.585136,31.046965,26.796873,35.297058,38.322498,33.474033,43.170963,35.793427,30.103096,41.483757,36.77293,30.193419,43.352444,40.164185,31.470816,48.857552,48.72253,36.073753,61.371307,13.748541,13.070827,14.426255
67,IMD5~,2018,2.470149,2.0787375,2.8615606,19.333487,16.34705,22.319923,27.794603,24.05308,31.536127,35.948704,31.362185,40.535225,36.689594,31.988585,41.390602,37.46402,32.782326,42.145714,40.774719,34.817951,46.731487,42.479244,35.51675,49.441738,51.314514,41.591423,61.037605,48.719025,36.180668,61.257381,14.664713,13.970959,15.358467
68,IMD5~,2019,2.6546314,2.2483392,3.0609236,18.723085,15.775492,21.670679,32.47517,28.481331,36.469009,33.983055,29.562208,38.403904,44.889828,39.64114,50.138515,37.725624,33.067703,42.383545,45.115494,39.013493,51.217495,37.994576,31.512848,44.476303,43.060677,34.261478,51.859875,52.914719,40.148548,65.680885,15.364573,14.658264,16.070883
69,IMD5~,2020,2.202142,1.832031,2.572253,19.091677,16.095705,22.087648,28.933743,25.210539,32.656944,36.699879,32.159588,41.24017,42.219345,37.097252,47.341438,38.176498,33.508984,42.844013,40.258144,34.636326,45.879963,35.544888,29.313595,41.77618,42.711884,34.031013,51.392754,34.552078,24.342592,44.761566,14.478446,13.797437,15.159455
70,IMD5~,2021,2.4930763,2.1204896,2.8656631,21.100863,17.841419,24.360306,35.496937,31.20682,39.787052,39.802616,34.907639,44.697594,52.888332,46.75872,59.017944,58.647869,52.181435,65.114304,65.256172,57.369392,73.142952,62.710014,53.365215,72.05481,54.48793,43.413666,65.562195,53.417156,38.898209,67.936104,19.064034,18.234154,19.893913
71,IMD5~,2022,2.2375863,1.8601279,2.6150446,19.606586,16.529812,22.683361,27.183096,23.574596,30.791595,30.365959,26.325663,34.406254,33.477863,28.917194,38.038532,39.406719,34.482258,44.331181,41.087952,35.823383,46.35252,45.434792,38.416496,52.453087,41.8918,33.597645,50.185955,47.787884,35.892513,59.683254,14.023509,13.359065,14.687953
72,IMD5~,2023,2.1049886,1.738885,2.4710922,15.836089,13.070939,18.60124,24.689234,21.250242,28.128225,33.864342,29.597652,38.131031,38.814915,33.904152,43.725677,37.64463,32.831528,42.457733,40.736774,35.494755,45.978794,49.95005,42.591278,57.308823,40.181931,32.058807,48.305054,42.392479,31.188726,53.596233,13.951158,13.288649,14.613667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Midlands~, All Years,3.7257597,3.4624252,3.9890943,28.529739,26.402508,30.656971,43.936943,41.215065,46.658821,55.24522,51.960972,58.529469,60.079151,56.528702,63.629601,56.892487,53.350277,60.434696,55.516323,51.409477,59.623169,54.904915,49.98278,59.827049,53.498661,47.254494,59.742828,43.625332,36.125992,51.124672,21.421396,20.927298,21.915495
74,East Midlands~,2016,3.6143663,2.9262922,4.3024406,25.717684,20.344315,31.091053,41.051998,33.796993,48.307003,50.204216,41.671829,58.736603,53.859516,45.268787,62.450245,51.136776,41.708111,60.565441,57.388451,45.661457,69.11544,39.257187,27.912401,50.601974,37.472416,23.33774,51.607094,36.333687,17.946304,54.721069,19.407137,18.131657,20.682617
75,East Midlands~,2017,4.1727633,3.4353223,4.9102044,24.551077,19.331718,29.770435,41.635468,34.450504,48.820431,47.065502,38.847363,55.283642,52.278599,43.618637,60.93856,49.205883,40.364918,58.046848,35.616253,26.450031,44.782475,54.488148,41.241638,67.734657,39.534313,25.145292,53.923336,28.730129,12.474529,44.985729,18.796984,17.557444,20.036524
76,East Midlands~,2018,3.0462501,2.4168882,3.675612,26.722986,21.291739,32.154232,33.212391,26.889681,39.535103,47.031849,38.883999,55.179699,56.049294,46.957497,65.14109,55.651379,46.465466,64.837296,49.11359,38.547394,59.679787,48.074963,35.807663,60.342262,51.244015,34.950775,67.537254,43.221439,23.254154,63.188725,18.94211,17.70392,20.1803
77,East Midlands~,2019,3.7934237,3.0908718,4.4959755,26.336807,20.955036,31.718578,41.812016,34.810421,48.81361,49.007774,40.771107,57.244442,59.166759,49.760605,68.572914,50.970581,42.242073,59.699089,52.236038,41.619453,62.852623,45.011608,33.326218,56.696999,54.226349,37.627632,70.825066,42.011902,22.603392,61.42041,20.066759,18.801697,21.331821
78,East Midlands~,2020,3.0574527,2.4257765,3.6891289,25.186802,19.894197,30.479406,38.131554,31.525599,44.737507,52.918396,44.477779,61.359013,57.932404,48.567162,67.297646,50.145035,41.524933,58.765137,49.462364,39.355022,59.569706,37.60783,26.968513,48.247147,47.418335,31.928347,62.908325,44.33762,24.400995,64.274246,19.048653,17.821625,20.275681
79,East Midlands~,2021,3.1963527,2.5501826,3.8425229,27.099567,21.621159,32.577976,35.460056,29.141718,41.778393,46.470924,38.689178,54.25267,56.994392,47.717464,66.271324,52.607731,43.798351,61.41711,60.505062,49.587975,71.42215,58.847992,45.529438,72.16655,46.682919,31.433165,61.932671,46.099945,25.895754,66.304138,19.757627,18.517406,20.997849
80,East Midlands~,2022,2.931021,2.3151135,3.5469284,20.929258,16.094847,25.76367,39.120342,32.521133,45.719551,42.274982,34.979656,49.570309,44.319695,36.183891,52.455498,49.794197,41.029762,58.558632,38.447834,30.125961,46.769707,48.577751,36.582115,60.573387,51.958584,36.054031,67.863136,36.18927,18.456528,53.922012,17.153214,16.007511,18.298916
81,East Midlands~,2023,2.2572231,1.7167263,2.79772,23.254732,18.158813,28.350651,35.353199,29.079771,41.626625,48.17382,40.386135,55.961506,40.82077,33.012718,48.628822,38.550346,30.838671,46.26202,39.385586,30.962839,47.808331,50.119904,37.935349,62.304459,43.087608,28.604259,57.570957,27.141953,11.784946,42.498959,16.111938,15.002553,17.221323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East of England~, All Years,3.0478435,2.839103,3.2565839,27.183189,25.349249,29.01713,37.996967,35.751492,40.242443,47.027943,44.334339,49.721546,53.369389,50.386784,56.351994,52.365353,49.371151,55.359554,54.012508,50.461926,57.563091,50.773643,46.714287,54.833,46.68103,41.783424,51.578636,50.543053,43.879261,57.206844,19.242558,18.830553,19.654562
83,East of England~,2016,2.9013677,2.3616118,3.4411235,22.927605,18.456097,27.399113,39.516487,33.213509,45.819466,41.528984,34.624996,48.432972,49.138813,41.879017,56.398609,46.450577,38.526287,54.374866,36.986458,28.778191,45.194725,36.415932,27.123669,45.708195,51.584522,37.69659,65.47245,43.36224,26.694332,60.030148,17.057487,16.010977,18.103998
84,East of England~,2017,2.7411673,2.2168467,3.2654879,25.806568,21.089878,30.523258,27.172533,22.023872,32.321194,43.019245,36.041061,49.997429,39.227924,32.535793,45.920055,47.106903,39.517464,54.696342,44.620213,35.647457,53.592968,49.212597,38.495186,59.930008,42.038887,29.617189,54.460583,47.749989,30.370766,65.129211,16.462029,15.440457,17.483599
85,East of England~,2018,3.1055,2.5475259,3.6634741,20.55122,16.3517,24.75074,35.359455,29.563919,41.154991,38.774944,32.209641,45.340248,39.964832,33.094742,46.834923,38.980183,32.227211,45.733154,49.673931,40.348446,58.999416,40.966331,31.30007,50.632595,39.942181,27.862286,52.022076,49.076542,31.514727,66.638359,16.205891,15.197256,17.214525
86,East of England~,2019,2.8433065,2.3095214,3.3770916,24.824551,20.206316,29.442785,30.575592,25.257828,35.893356,43.435429,36.552799,50.318058,57.322659,49.039928,65.605385,50.104259,42.504978,57.703541,46.152775,37.366577,54.938972,37.748123,28.571249,46.924995,41.20892,29.032461,53.385376,41.31509,25.43408,57.196102,17.544733,16.502058,18.587408
87,East of England~,2020,2.5057228,2.0044739,3.0069716,27.306004,22.440571,32.171436,28.865313,23.764025,33.966599,39.842842,33.335178,46.350506,51.863308,43.949703,59.776913,46.817875,39.494389,54.141361,48.097633,39.306782,56.888485,38.208374,28.990248,47.426502,34.432697,23.337723,45.527672,49.120583,31.82884,66.412323,16.786913,15.772138,17.801689
88,East of England~,2021,2.7539628,2.2296853,3.2782402,27.342161,22.470285,32.214039,38.222778,32.408119,44.037437,45.346241,38.509422,52.18306,51.859928,43.970711,59.749146,49.972919,42.393559,57.55228,51.327812,42.504387,60.151237,46.861179,36.59227,57.130089,34.864944,23.779497,45.950394,36.012901,21.294851,50.730949,18.257811,17.208347,19.307274
89,East of England~,2022,2.0416143,1.5914031,2.4918253,21.44875,17.112701,25.784798,33.722664,28.289572,39.155754,39.845722,33.531906,46.159538,39.015099,32.229519,45.800678,46.770901,39.210007,54.331795,45.252899,37.382431,53.123367,51.44598,40.757584,62.134377,43.810631,31.543653,56.077606,39.681328,24.428316,54.934341,15.964128,14.991702,16.936552
90,East of England~,2023,2.4292626,1.9381664,2.9203589,20.307858,16.088705,24.52701,30.760538,25.571545,35.949532,34.637131,28.750427,40.523834,46.080826,38.70636,53.455292,41.04385,33.960979,48.12672,45.965542,38.033344,53.897739,53.180115,42.313072,64.047157,37.551968,26.194954,48.908981,45.786148,29.401787,62.170509,15.756967,14.789624,16.724308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,London~, All Years,2.685981,2.5337534,2.8382087,23.110188,21.614384,24.605991,35.916904,33.908833,37.924976,49.58857,46.920467,52.256672,59.333496,56.065067,62.601925,63.812401,60.114559,67.510239,63.796799,59.485016,68.108582,57.48204,52.737995,62.226086,52.599297,46.827106,58.371487,53.604332,46.021954,61.18671,20.333992,19.902937,20.765047
92,London~,2016,2.5418577,2.1516342,2.9320812,20.357824,16.587502,24.128147,32.549232,27.251221,37.847244,51.08461,43.558693,58.610527,50.886105,42.900772,58.871437,52.701496,43.311047,62.091946,49.561653,39.322109,59.801197,41.593391,30.795401,52.391384,40.387241,26.811586,53.962898,36.059135,19.400665,52.717606,17.578869,16.496281,18.661457
93,London~,2017,2.1883466,1.8258466,2.5508468,21.581785,17.736303,25.427267,27.522001,22.735323,32.308678,43.544464,36.689217,50.399712,54.137146,45.800449,62.473843,56.446701,47.062717,65.830681,48.601868,38.447155,58.75658,56.417488,43.896965,68.938011,50.177956,35.179905,65.17601,37.896164,20.85597,54.936359,17.533236,16.456043,18.610428
94,London~,2018,2.6232326,2.2265544,3.0199108,21.086296,17.313478,24.859114,35.514481,30.175762,40.853199,42.124489,35.49279,48.756187,48.723446,40.792774,56.654118,58.17313,48.832302,67.513954,57.629612,46.606426,68.652802,42.695812,31.892281,53.499344,47.453705,32.928097,61.979313,45.597828,26.962532,64.233124,18.040934,16.961582,19.120285
95,London~,2019,2.4323726,2.0506711,2.814074,21.660751,17.848173,25.47333,33.999977,28.858593,39.141361,41.998829,35.491043,48.506615,58.095665,49.46339,66.727936,56.864586,47.733871,65.9953,59.413536,48.310413,70.516655,62.885612,49.893311,75.877914,48.27919,33.677895,62.880486,63.558098,41.87257,85.243629,19.07687,17.971807,20.181932
96,London~,2020,2.1557324,1.7947462,2.5167186,19.005474,15.437502,22.573446,33.061451,28.047043,38.075859,43.478043,36.980309,49.975777,50.766106,42.748039,58.784172,51.326241,42.731453,59.921028,50.89822,40.663006,61.133434,46.213634,35.064163,57.363106,37.02161,24.194277,49.848946,44.705334,26.434788,62.97588,16.955153,15.923668,17.986637
97,London~,2021,2.7805974,2.3674362,3.1937587,21.639734,17.830856,25.448612,31.247877,26.421028,36.074726,45.102242,38.585278,51.619205,59.8032,51.185436,68.420967,67.62883,57.803383,77.454277,69.794853,58.021164,81.568542,54.384384,42.157284,66.611488,55.862099,40.220711,71.503487,58.19141,37.367882,79.014938,20.19006,19.065081,21.315039
98,London~,2022,2.3382571,1.960259,2.7162552,17.749224,14.287641,21.210806,28.368359,23.797903,32.938812,39.183651,33.204784,45.162518,49.356945,41.636284,57.077606,46.818619,38.544495,55.092743,57.161797,46.891373,67.43222,49.4011,37.744602,61.057598,44.920605,30.999565,58.841644,49.278824,30.336655,68.220993,16.607405,15.600692,17.614119
99,London~,2023,1.7656226,1.437155,2.0940902,18.627897,15.081667,22.174128,27.409969,22.917381,31.902557,37.758789,31.889635,43.627945,41.811935,34.705849,48.918022,54.812042,45.859409,63.764675,47.554771,38.18708,56.922462,48.685143,37.113419,60.256866,42.674572,29.106022,56.243122,37.906788,21.293406,54.520168,15.606922,14.628507,16.585339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,North East~, All Years,4.377368,3.9857628,4.7689734,35.110622,31.905504,38.315742,51.106766,47.236889,54.976643,70.774101,65.976463,75.571739,67.798378,62.869953,72.726807,72.151108,66.813698,77.488518,76.279953,69.791824,82.768082,59.914696,53.168358,66.661034,62.156601,53.247734,71.065468,51.131607,39.926899,62.336315,26.02552,25.301336,26.749704
101,North East~,2016,4.6141701,3.5556765,5.6726637,33.009598,24.922247,41.096951,39.080601,29.925392,48.235809,65.445442,52.80632,78.084564,59.892567,47.911556,71.873573,54.446156,41.209854,67.682457,64.537292,48.341511,80.73307,56.207306,38.566578,73.848038,46.749668,25.728455,67.770882,46.362835,17.626852,75.098816,22.760227,20.934025,24.58643
102,North East~,2017,4.3205132,3.2935925,5.347434,30.603247,22.794209,38.412285,46.484413,36.602207,56.366619,70.825493,57.824001,83.826988,56.0476,44.201813,67.893387,60.67363,47.377934,73.969322,49.015953,34.851017,63.180889,35.382698,21.51268,49.252716,45.605106,25.098549,66.111664,41.218227,14.288985,68.147469,22.10652,20.321253,23.891787
103,North East~,2018,4.0195594,3.0269823,5.0121365,31.992615,23.963995,40.021236,46.319736,36.529957,56.109516,63.028774,50.915035,75.142517,53.110622,41.472244,64.749001,67.252861,53.65712,80.848602,72.333504,55.140923,89.526085,49.781513,33.519554,66.043472,70.967285,45.571968,96.362602,41.436462,14.364639,68.508286,23.384403,21.555714,25.213093
104,North East~,2019,4.1630292,3.1509631,5.1750951,37.776207,28.989115,46.563301,46.289646,36.562614,56.016678,60.347889,48.636238,72.05954,55.338867,43.433376,67.244354,61.758381,48.927486,74.589279,81.896683,63.837051,99.956314,66.21711,47.676319,84.757904,50.655064,29.487659,71.822464,35.699944,10.961145,60.43874,23.99316,22.151405,25.834915
105,North East~,2020,3.0875275,2.214061,3.960994,30.991398,22.945772,39.037022,51.369682,41.199005,61.540359,55.678318,44.540337,66.816299,59.305264,46.984028,71.626503,56.510639,44.353058,68.668221,52.522068,38.246407,66.797729,44.695461,29.445719,59.945206,59.571545,36.672981,82.470108,40.469444,14.029408,66.909485,21.336376,19.612202,23.060551
106,North East~,2021,3.7389612,2.7766998,4.7012224,32.214031,23.993969,40.434093,47.284271,37.569065,56.999477,69.813377,57.475452,82.151306,69.602676,56.352276,82.853081,78.695137,64.435417,92.954857,70.591423,54.397705,86.785141,69.812325,50.651989,88.972664,40.874718,21.99156,59.757874,60.861626,28.980358,92.742897,25.351635,23.482738,27.220531
107,North East~,2022,3.238198,2.3494587,4.1269374,25.466423,18.106977,32.825867,37.987793,29.273369,46.702217,49.929543,39.613991,60.245094,63.628361,51.094376,76.162346,60.439945,47.665829,73.214066,53.976875,40.540939,67.412811,51.051384,34.601505,67.501266,42.069836,23.152929,60.98674,50.667118,21.999498,79.33474,20.317564,18.654114,21.981014
108,North East~,2023,3.4286802,2.5141749,4.3431854,24.359188,17.161509,31.556868,41.630455,32.507778,50.753132,57.696362,46.607479,68.785248,56.55854,44.741386,68.375694,61.845528,48.923729,74.767326,78.353531,62.165524,94.541542,45.532314,29.997044,61.067585,75.282867,49.977493,100.58824,38.00034,13.173451,62.827229,21.949091,20.224262,23.67392
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,North West~, All Years,3.6739943,3.46365,3.8843386,34.23576,32.329418,36.142101,51.277287,48.889755,53.664818,62.630703,59.787418,65.473991,75.356888,72.084358,78.629417,69.414131,66.15815,72.670113,66.284912,62.571442,69.998383,60.856388,56.623352,65.089424,55.071671,49.823425,60.319916,47.975643,41.359558,54.591728,24.822479,24.386366,25.258593
110,North West~,2016,3.4150906,2.8774495,3.9527316,33.607056,28.627764,38.586346,49.377346,42.953857,55.800835,47.580566,40.79705,54.364082,61.87685,54.296936,69.456764,67.084076,58.074886,76.093262,57.489307,48.000019,66.978592,55.937893,44.918831,66.956955,48.260265,35.014999,61.505531,37.521534,21.842283,53.200783,22.05463,20.945683,23.163578
111,North West~,2017,3.7871623,3.2211761,4.3531485,29.876244,25.187897,34.56459,47.866364,41.639439,54.093288,54.39109,47.203678,61.578503,68.76458,60.562218,76.966942,57.067589,49.11858,65.016602,54.990822,45.748592,64.233055,47.243481,37.199902,57.28706,41.001175,28.886103,53.116249,42.309059,25.723907,58.894211,21.830544,20.735815,22.925272
112,North West~,2018,4.0911536,3.503197,4.6791105,36.428055,31.248228,41.607883,42.35154,36.568027,48.135052,60.440266,52.932983,67.947548,56.778488,49.223915,64.333061,63.517551,55.32642,71.708679,56.363297,47.092686,65.633904,46.506847,36.677521,56.336174,47.30764,34.323826,60.291454,43.892227,27.020597,60.763855,22.289268,21.18973,23.388807
113,North West~,2019,2.9430549,2.4447422,3.4413676,25.57653,21.229708,29.923353,41.90955,36.227619,47.59148,49.353306,42.646114,56.060497,66.885742,58.643803,75.127678,58.457005,50.679096,66.234909,52.674885,43.854259,61.49551,55.786243,45.166103,66.406387,43.782436,31.396313,56.16856,26.305838,13.415977,39.195698,20.293953,19.251757,21.336149
114,North West~,2020,2.9695992,2.4686577,3.4705408,28.810701,24.16898,33.452423,46.407181,40.486313,52.328049,48.89389,42.312119,55.475662,62.627419,54.62011,70.634727,54.984024,47.493584,62.474464,50.004513,41.506069,58.502956,46.059795,36.436214,55.683376,47.291645,34.43763,60.14566,44.993252,28.021698,61.964806,20.282997,19.245377,21.320618
115,North West~,2021,2.9853814,2.4836326,3.4871302,33.906826,28.868706,38.944946,44.982941,39.182007,50.783875,59.971493,52.791344,67.151642,75.554527,66.782616,84.326439,70.948547,62.469959,79.427132,73.151291,63.038292,83.26429,61.491886,50.34943,72.634346,51.550056,38.283104,64.817009,50.762253,32.892601,68.631905,24.163889,23.036472,25.291306
116,North West~,2022,2.7931376,2.3111303,3.2751448,28.954563,24.273825,33.635303,42.363743,36.740044,47.987442,51.891319,45.312443,58.470196,66.687851,58.518589,74.857109,56.055679,48.325314,63.786045,49.13271,41.216888,57.048531,59.512932,48.588093,70.437767,53.822716,40.425152,67.220276,45.024765,28.347359,61.702171,20.779091,19.741032,21.81715
117,North West~,2023,2.7065287,2.2320533,3.181004,22.848499,18.690496,27.006502,42.363743,36.740044,47.987442,60.576057,53.467934,67.684181,69.032349,60.720726,77.343971,57.998203,50.135036,65.861366,61.747864,52.873821,70.62191,51.682285,41.501526,61.863045,49.482174,36.636189,62.328159,43.416737,27.03985,59.793625,21.273645,20.223753,22.323538
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,South East~, All Years,3.0510375,2.8786957,3.2233794,26.278524,24.800276,27.756773,39.683029,37.798832,41.567226,49.304882,47.023308,51.586456,51.974583,49.521835,54.42733,55.845806,53.265144,58.426468,57.33786,54.296055,60.379665,54.259136,50.768097,57.750175,52.594143,48.298954,56.889332,50.617111,45.22879,56.005432,19.834288,19.488134,20.180441
119,South East~,2016,2.9233959,2.4773271,3.3694646,24.767782,20.965456,28.570108,37.462383,32.419445,42.505322,43.90657,38.010052,49.803089,44.701157,38.911442,50.490871,47.3848,40.71682,54.05278,49.874489,41.91938,57.829597,47.68758,38.816021,56.559139,51.852737,40.345253,63.360222,45.6031,31.811146,59.395054,17.83526,16.946827,18.723694
120,South East~,2017,2.8900549,2.4463766,3.3337333,24.635611,20.865124,28.406097,32.419304,27.797316,37.041294,42.348755,36.607277,48.090233,44.70356,38.741844,50.665276,46.473465,40.172775,52.774155,47.488014,39.784946,55.191082,42.77142,34.429825,51.113014,36.602741,27.015896,46.189587,39.634083,26.86311,52.405056,16.832163,15.975414,17.688911
121,South East~,2018,2.3432636,1.943512,2.7430153,24.586821,20.823801,28.34984,37.299267,32.414631,42.183903,48.838886,42.735733,54.942039,43.157597,37.205944,49.109249,49.168919,42.828167,55.50967,42.735176,35.552734,49.917618,36.84446,29.189671,44.499249,49.872406,38.732769,61.012043,49.063004,34.884472,63.241535,17.206602,16.347183,18.066021
122,South East~,2019,2.952095,2.503006,3.4011841,26.477154,22.565405,30.388903,32.919647,28.391054,37.448238,43.575684,37.881794,49.269573,51.205723,44.672634,57.738811,48.732944,42.475445,54.990444,49.203297,41.672718,56.733875,52.881645,43.825874,61.937416,45.453381,34.880505,56.026257,57.920048,42.749859,73.090233,18.212633,17.334829,19.090437
123,South East~,2020,2.7253072,2.2934642,3.1571503,23.136908,19.458672,26.815144,39.981037,35.054409,44.907665,42.625504,37.068108,48.182899,47.461464,41.161053,53.761875,52.563675,46.086563,59.040787,51.627716,44.064396,59.191036,42.323311,34.266136,50.380486,44.523598,34.093285,54.953911,41.561897,28.681732,54.442062,17.883547,17.018938,18.748156
124,South East~,2021,2.9118185,2.4661639,3.3574731,23.155342,19.474174,26.83651,37.265518,32.550781,41.980255,46.105629,40.41304,51.798218,49.617085,43.204643,56.029526,57.111412,50.348969,63.873856,61.295208,53.285969,69.304451,53.922455,44.7924,63.052509,55.545502,44.00539,67.085609,49.255016,35.32069,63.189342,19.295792,18.40489,20.186693
125,South East~,2022,2.3434987,1.9452127,2.7417846,16.902716,13.743958,20.061472,29.180847,25.031525,33.33017,35.160431,30.262894,40.057968,40.284279,34.556122,46.012436,46.775677,40.479046,53.072308,42.460644,36.11496,48.806328,52.533871,43.605553,61.462189,32.984753,24.186985,41.78252,39.942085,27.563904,52.320267,15.079489,14.296948,15.862029
126,South East~,2023,2.2553973,1.8646697,2.6461251,20.43692,16.963593,23.910248,29.641598,25.459646,33.823551,39.955036,34.734245,45.175827,43.252594,37.31715,49.188038,42.583519,36.575672,48.591366,47.397926,40.693451,54.102402,48.583954,39.997845,57.170063,49.477131,38.70211,60.252151,29.956562,19.236744,40.67638,15.790689,14.990471,16.590908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,South West~, All Years,3.392951,3.1540694,3.6318326,29.297199,27.290693,31.303705,42.5,40.049999,44.950001,51.939621,49.072823,54.806419,54.182739,51.193317,57.172161,54.22049,51.201344,57.239635,54.433197,50.913849,57.952545,55.555042,51.316586,59.793499,51.866264,46.744816,56.987713,49.254135,42.846676,55.661594,20.527195,20.095013,20.959377
