diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2019,80-84,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,SUPPRESSED; n<10,5.2,1.8,8.6
2023,80-84,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,20,11,6,15.9
allyears,80-84,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,45,5.2,3.9,6.5
2016,80-84,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,3.7,0.7,6.7
2017,80-84,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,3.6,0.7,6.6
2018,80-84,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,3.6,0.7,6.4
2019,80-84,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,4.1,1.1,7.1
2020,80-84,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,4.6,1.4,7.8
2021,80-84,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,2.9,0.4,5.5
2022,80-84,All Persons,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,East of England,Early,All Routes,0,2.4,1.5,3.2
2016,80-84,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,SUPPRESSED; n<10,2.5,0,4.9
2017,80-84,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,SUPPRESSED; n<10,4.3,1.1,7.4
2018,80-84,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,SUPPRESSED; n<10,2.4,0,4.7
2019,80-84,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,SUPPRESSED; n<10,1.7,-0.2,3.7
2020,80-84,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,SUPPRESSED; n<10,2.3,0,4.6
2021,80-84,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,SUPPRESSED; n<10,3.5,0.7,6.3
2022,80-84,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,0,3.2,2.2,4.2
2016,80-84,All Persons,All IMD Quintiles,London,All Stages,All Routes,20,13.1,7.1,19.2
2017,80-84,All Persons,All IMD Quintiles,London,All Stages,All Routes,15,12.3,6.5,18.1
2018,80-84,All Persons,All IMD Quintiles,London,All Stages,All Routes,10,7.8,3.2,12.5
2019,80-84,All Persons,All IMD Quintiles,London,All Stages,All Routes,25,17.5,10.6,24.3
2020,80-84,All Persons,All IMD Quintiles,London,All Stages,All Routes,15,11.9,6.2,17.6
2021,80-84,All Persons,All IMD Quintiles,London,All Stages,All Routes,15,10,4.8,15.3
2022,80-84,All Persons,All IMD Quintiles,London,All Stages,All Routes,15,10.7,5.3,16.2
2023,80-84,All Persons,All IMD Quintiles,London,All Stages,All Routes,15,9.3,4.2,14.4
allyears,80-84,All Persons,All IMD Quintiles,London,All Stages,All Routes,130,13.2,11,15.5
2016,80-84,All Persons,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,3.6,0.5,6.8
2017,80-84,All Persons,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,2.2,-0.3,4.6
2018,80-84,All Persons,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.7,-0.7,2.1
2019,80-84,All Persons,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,1.4,-0.6,3.4
2023,80-84,All Persons,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.7,-0.7,2.1
allyears,80-84,All Persons,All IMD Quintiles,London,All Stages,Emergency,0,1.2,0.5,1.9
2016,80-84,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,15,9.5,4.3,14.6
2017,80-84,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,15,9.4,4.3,14.5
2018,80-84,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,10,7.1,2.7,11.5
2019,80-84,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,15,9.3,4.2,14.4
2023,80-84,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,10,8.6,3.7,13.5
allyears,80-84,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,65,6.2,4.7,7.8
2016,80-84,All Persons,All IMD Quintiles,London,Early,All Routes,SUPPRESSED; n<10,5.8,1.8,9.9
2017,80-84,All Persons,All IMD Quintiles,London,Early,All Routes,SUPPRESSED; n<10,4.3,0.9,7.8
2018,80-84,All Persons,All IMD Quintiles,London,Early,All Routes,SUPPRESSED; n<10,5,1.3,8.7
2019,80-84,All Persons,All IMD Quintiles,London,Early,All Routes,10,7.7,3.1,12.2
2020,80-84,All Persons,All IMD Quintiles,London,Early,All Routes,SUPPRESSED; n<10,4.2,0.8,7.6
2021,80-84,All Persons,All IMD Quintiles,London,Early,All Routes,SUPPRESSED; n<10,2.1,-0.3,4.6
2022,80-84,All Persons,All IMD Quintiles,London,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,London,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,London,Early,All Routes,10,3.3,2.1,4.4
2016,80-84,All Persons,All IMD Quintiles,London,Advanced,All Routes,SUPPRESSED; n<10,5.8,1.8,9.9
2017,80-84,All Persons,All IMD Quintiles,London,Advanced,All Routes,SUPPRESSED; n<10,5.8,1.8,9.8
2018,80-84,All Persons,All IMD Quintiles,London,Advanced,All Routes,SUPPRESSED; n<10,2.1,-0.3,4.6
2019,80-84,All Persons,All IMD Quintiles,London,Advanced,All Routes,SUPPRESSED; n<10,4.9,1.3,8.5
2020,80-84,All Persons,All IMD Quintiles,London,Advanced,All Routes,SUPPRESSED; n<10,2.1,-0.3,4.5
2021,80-84,All Persons,All IMD Quintiles,London,Advanced,All Routes,SUPPRESSED; n<10,2.1,-0.3,4.6
2022,80-84,All Persons,All IMD Quintiles,London,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,London,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,London,Advanced,All Routes,0,4.2,2.9,5.5
2016,80-84,All Persons,All IMD Quintiles,North East,All Stages,All Routes,10,14.4,5.5,23.3
2017,80-84,All Persons,All IMD Quintiles,North East,All Stages,All Routes,SUPPRESSED; n<10,11.3,3.5,19.2
2018,80-84,All Persons,All IMD Quintiles,North East,All Stages,All Routes,SUPPRESSED; n<10,11.1,3.4,18.7
2019,80-84,All Persons,All IMD Quintiles,North East,All Stages,All Routes,15,18.9,9,28.8
2020,80-84,All Persons,All IMD Quintiles,North East,All Stages,All Routes,SUPPRESSED; n<10,12.2,4.2,20.2
2021,80-84,All Persons,All IMD Quintiles,North East,All Stages,All Routes,10,16.4,7.1,25.7
2022,80-84,All Persons,All IMD Quintiles,North East,All Stages,All Routes,10,15.2,6.2,24.1
2023,80-84,All Persons,All IMD Quintiles,North East,All Stages,All Routes,SUPPRESSED; n<10,5.5,0.1,10.9
allyears,80-84,All Persons,All IMD Quintiles,North East,All Stages,All Routes,45,15,11.6,18.4
2016,80-84,All Persons,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,2.9,-1.1,6.9
2017,80-84,All Persons,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,1.4,-1.4,4.2
2018,80-84,All Persons,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,1.4,-1.3,4.1
2019,80-84,All Persons,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,2.8,-1.1,6.6
2023,80-84,All Persons,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0,0,0
allyears,80-84,All Persons,All IMD Quintiles,North East,All Stages,Emergency,0,1.2,0.2,2.1
2016,80-84,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,SUPPRESSED; n<10,11.5,3.5,19.5
2017,80-84,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,SUPPRESSED; n<10,8.5,1.7,15.3
2018,80-84,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,SUPPRESSED; n<10,9.7,2.5,16.9
2019,80-84,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,SUPPRESSED; n<10,12.4,4.3,20.5
2023,80-84,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,SUPPRESSED; n<10,5.5,0.1,10.9
allyears,80-84,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,0,6.7,4.5,9
2016,80-84,All Persons,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,10.1,2.6,17.6
2017,80-84,All Persons,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,2.8,-1.1,6.8
2018,80-84,All Persons,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,5.5,0.1,11
2019,80-84,All Persons,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,6.8,0.8,12.7
2020,80-84,All Persons,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,5.4,0.1,10.7
2021,80-84,All Persons,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,11,3.4,18.5
2022,80-84,All Persons,All IMD Quintiles,North East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,North East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,North East,Early,All Routes,0,4.4,2.5,6.2
2016,80-84,All Persons,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,4.3,-0.6,9.2
2017,80-84,All Persons,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,5.7,0.1,11.2
2018,80-84,All Persons,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,5.5,0.1,11
2019,80-84,All Persons,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,6.8,0.8,12.7
2020,80-84,All Persons,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,5.4,0.1,10.7
2021,80-84,All Persons,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,2.7,-1.1,6.5
2022,80-84,All Persons,All IMD Quintiles,North East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,North East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,North East,Advanced,All Routes,0,5.9,3.8,8.1
2016,80-84,All Persons,All IMD Quintiles,North West,All Stages,All Routes,20,12.4,7.2,17.6
2017,80-84,All Persons,All IMD Quintiles,North West,All Stages,All Routes,30,16.1,10.3,22
2018,80-84,All Persons,All IMD Quintiles,North West,All Stages,All Routes,25,12.4,7.4,17.5
2019,80-84,All Persons,All IMD Quintiles,North West,All Stages,All Routes,25,12.1,7.2,17.1
2020,80-84,All Persons,All IMD Quintiles,North West,All Stages,All Routes,20,9.4,5.1,13.8
2021,80-84,All Persons,All IMD Quintiles,North West,All Stages,All Routes,30,16.3,10.6,22
2022,80-84,All Persons,All IMD Quintiles,North West,All Stages,All Routes,25,14.1,8.8,19.4
2023,80-84,All Persons,All IMD Quintiles,North West,All Stages,All Routes,25,12,7.1,16.9
allyears,80-84,All Persons,All IMD Quintiles,North West,All Stages,All Routes,200,15,12.9,17.1
2016,80-84,All Persons,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,0.6,-0.5,1.7
2017,80-84,All Persons,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,1.1,-0.4,2.7
2018,80-84,All Persons,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,1.6,-0.2,3.5
2019,80-84,All Persons,All IMD Quintiles,North West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,North West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,North West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,0.5,-0.5,1.5
2023,80-84,All Persons,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,3.1,0.6,5.6
allyears,80-84,All Persons,All IMD Quintiles,North West,All Stages,Emergency,0,1,0.5,1.5
2016,80-84,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,20,11.9,6.8,16.9
2017,80-84,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,25,15,9.3,20.7
2018,80-84,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,20,10.8,6.1,15.6
2019,80-84,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,25,13.6,8.4,18.8
2023,80-84,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,15,8.9,4.7,13.1
allyears,80-84,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,105,8.5,6.9,10.1
2016,80-84,All Persons,All IMD Quintiles,North West,Early,All Routes,10,6.8,2.9,10.6
2017,80-84,All Persons,All IMD Quintiles,North West,Early,All Routes,20,11.7,6.7,16.7
2018,80-84,All Persons,All IMD Quintiles,North West,Early,All Routes,10,5.4,2.1,8.8
2019,80-84,All Persons,All IMD Quintiles,North West,Early,All Routes,10,5.3,2,8.5
2020,80-84,All Persons,All IMD Quintiles,North West,Early,All Routes,10,6.3,2.7,9.8
2021,80-84,All Persons,All IMD Quintiles,North West,Early,All Routes,15,7.9,3.9,11.9
2022,80-84,All Persons,All IMD Quintiles,North West,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,North West,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,North West,Early,All Routes,75,3.1,2.2,4.1
2016,80-84,All Persons,All IMD Quintiles,North West,Advanced,All Routes,SUPPRESSED; n<10,4.5,1.4,7.7
2017,80-84,All Persons,All IMD Quintiles,North West,Advanced,All Routes,SUPPRESSED; n<10,3.9,1,6.8
2018,80-84,All Persons,All IMD Quintiles,North West,Advanced,All Routes,SUPPRESSED; n<10,3.8,1,6.6
2019,80-84,All Persons,All IMD Quintiles,North West,Advanced,All Routes,SUPPRESSED; n<10,3.2,0.6,5.7
2020,80-84,All Persons,All IMD Quintiles,North West,Advanced,All Routes,SUPPRESSED; n<10,2.1,0,4.1
2021,80-84,All Persons,All IMD Quintiles,North West,Advanced,All Routes,SUPPRESSED; n<10,4.7,1.6,7.8
2022,80-84,All Persons,All IMD Quintiles,North West,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,North West,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,North West,Advanced,All Routes,0,6.1,4.8,7.5
2016,80-84,All Persons,All IMD Quintiles,South East,All Stages,All Routes,25,11.2,6.9,15.5
2017,80-84,All Persons,All IMD Quintiles,South East,All Stages,All Routes,15,6.4,3.1,9.6
2018,80-84,All Persons,All IMD Quintiles,South East,All Stages,All Routes,20,7.5,4,10.9
2019,80-84,All Persons,All IMD Quintiles,South East,All Stages,All Routes,20,8.1,4.5,11.6
2020,80-84,All Persons,All IMD Quintiles,South East,All Stages,All Routes,20,7.6,4.2,11
2021,80-84,All Persons,All IMD Quintiles,South East,All Stages,All Routes,25,10.5,6.4,14.5
2022,80-84,All Persons,All IMD Quintiles,South East,All Stages,All Routes,30,12.6,8.3,17
2023,80-84,All Persons,All IMD Quintiles,South East,All Stages,All Routes,15,6.3,3.2,9.4
allyears,80-84,All Persons,All IMD Quintiles,South East,All Stages,All Routes,170,10.1,8.6,11.6
2016,80-84,All Persons,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0.9,-0.3,2.1
2017,80-84,All Persons,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0.4,-0.4,1.3
2018,80-84,All Persons,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0.8,-0.3,2
2019,80-84,All Persons,All IMD Quintiles,South East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,South East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,South East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0.4,-0.4,1.2
2023,80-84,All Persons,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0,0,0
allyears,80-84,All Persons,All IMD Quintiles,South East,All Stages,Emergency,0,0.4,0.1,0.6
2016,80-84,All Persons,All IMD Quintiles,South East,All Stages,Non-emergency,25,10.3,6.2,14.4
2017,80-84,All Persons,All IMD Quintiles,South East,All Stages,Non-emergency,15,5.5,2.5,8.5
2018,80-84,All Persons,All IMD Quintiles,South East,All Stages,Non-emergency,15,6.6,3.4,9.9
2019,80-84,All Persons,All IMD Quintiles,South East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,South East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,South East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,South East,All Stages,Non-emergency,30,11.8,7.6,16.1
2023,80-84,All Persons,All IMD Quintiles,South East,All Stages,Non-emergency,15,6.3,3.2,9.4
allyears,80-84,All Persons,All IMD Quintiles,South East,All Stages,Non-emergency,100,5.8,4.6,6.9
2016,80-84,All Persons,All IMD Quintiles,South East,Early,All Routes,15,6,2.9,9.2
2017,80-84,All Persons,All IMD Quintiles,South East,Early,All Routes,10,4.7,1.9,7.4
2018,80-84,All Persons,All IMD Quintiles,South East,Early,All Routes,SUPPRESSED; n<10,3.3,1,5.6
2019,80-84,All Persons,All IMD Quintiles,South East,Early,All Routes,SUPPRESSED; n<10,3.2,1,5.5
2020,80-84,All Persons,All IMD Quintiles,South East,Early,All Routes,10,4,1.5,6.5
2021,80-84,All Persons,All IMD Quintiles,South East,Early,All Routes,10,4,1.5,6.5
2022,80-84,All Persons,All IMD Quintiles,South East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,South East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,South East,Early,All Routes,45,2.2,1.5,2.9
2016,80-84,All Persons,All IMD Quintiles,South East,Advanced,All Routes,SUPPRESSED; n<10,3,0.8,5.2
2017,80-84,All Persons,All IMD Quintiles,South East,Advanced,All Routes,SUPPRESSED; n<10,1.7,0,3.4
2018,80-84,All Persons,All IMD Quintiles,South East,Advanced,All Routes,SUPPRESSED; n<10,2.5,0.5,4.5
2019,80-84,All Persons,All IMD Quintiles,South East,Advanced,All Routes,SUPPRESSED; n<10,2.8,0.7,4.9
2020,80-84,All Persons,All IMD Quintiles,South East,Advanced,All Routes,SUPPRESSED; n<10,1.6,0,3.2
2021,80-84,All Persons,All IMD Quintiles,South East,Advanced,All Routes,SUPPRESSED; n<10,3.6,1.3,6
2022,80-84,All Persons,All IMD Quintiles,South East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,80-84,All Persons,All IMD Quintiles,South East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,80-84,All Persons,All IMD Quintiles,South East,Advanced,All Routes,0,3.6,2.7,4.5
2016,80-84,All Persons,All IMD Quintiles,South West,All Stages,All Routes,20,11.2,6,16.4
2017,80-84,All Persons,All IMD Quintiles,South West,All Stages,All Routes,20,11.6,6.4,16.8
2018,80-84,All Persons,All IMD Quintiles,South West,All Stages,All Routes,15,7.8,3.6,12
2019,80-84,All Persons,All IMD Quintiles,South West,All Stages,All Routes,20,12.2,7,17.5
2020,80-84,All Persons,All IMD Quintiles,South West,All Stages,All Routes,10,5.8,2.2,9.3
2021,80-84,All Persons,All IMD Quintiles,South West,All Stages,All Routes,15,9.8,5.1,14.4
2022,80-84,All Persons,All IMD Quintiles,South West,All Stages,All Routes,15,9,4.6,13.4
2023,80-84,All Persons,All IMD Quintiles,South West,All Stages,All Routes,20,11.8,6.8,16.9
allyears,80-84,All Persons,All IMD Quintiles,South West,All Stages,All Routes,135,11.4,9.4,13.3
2016,80-84,All Persons,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,0,0,0
2017,80-84,All Persons,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,1.2,-0.5,2.9
2018,80-84,All Persons,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,1.2,-0.5,2.9
2019,80-84,All Persons,All IMD Quintiles,South West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,80-84,All Persons,All IMD Quintiles,South West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,80-84,All Persons,All IMD Quintiles,South West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,80-84,All Persons,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,1.1,-0.4,2.7
2023,80-84,All Persons,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,2.3,0,4.5
allyears,80-84,All Persons,All IMD Quintiles,South West,All Stages,Emergency,0,0.8,0.3,1.4
2016,80-84,All Persons,All IMD Quintiles,South West,All Stages,Non-emergency,15,10.6,5.5,15.6
