diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
allyears,70-74,Female,IMD Q5,All Regions,All Stages,Non-emergency,55,2.5,1.9,3.2
2016,70-74,Female,IMD Q5,All Regions,Early,All Routes,SUPPRESSED; n<10,0.3,-0.3,1.0
2017,70-74,Female,IMD Q5,All Regions,Early,All Routes,SUPPRESSED; n<10,0.9,-0.1,2.0
2018,70-74,Female,IMD Q5,All Regions,Early,All Routes,SUPPRESSED; n<10,0.9,-0.1,1.9
2019,70-74,Female,IMD Q5,All Regions,Early,All Routes,SUPPRESSED; n<10,2.0,0.5,3.5
2020,70-74,Female,IMD Q5,All Regions,Early,All Routes,SUPPRESSED; n<10,1.4,0.2,2.7
2021,70-74,Female,IMD Q5,All Regions,Early,All Routes,SUPPRESSED; n<10,2.0,0.5,3.5
2022,70-74,Female,IMD Q5,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,70-74,Female,IMD Q5,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,70-74,Female,IMD Q5,All Regions,Early,All Routes,0,2.1,1.5,2.7
2016,70-74,Female,IMD Q5,All Regions,Advanced,All Routes,SUPPRESSED; n<10,2.0,0.4,3.6
2017,70-74,Female,IMD Q5,All Regions,Advanced,All Routes,15,4.0,1.8,6.1
2018,70-74,Female,IMD Q5,All Regions,Advanced,All Routes,SUPPRESSED; n<10,2.6,0.9,4.3
2019,70-74,Female,IMD Q5,All Regions,Advanced,All Routes,SUPPRESSED; n<10,1.1,0.0,2.3
2020,70-74,Female,IMD Q5,All Regions,Advanced,All Routes,SUPPRESSED; n<10,2.3,0.7,3.8
2021,70-74,Female,IMD Q5,All Regions,Advanced,All Routes,10,2.9,1.1,4.6
2022,70-74,Female,IMD Q5,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,70-74,Female,IMD Q5,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,70-74,Female,IMD Q5,All Regions,Advanced,All Routes,25,1.1,0.7,1.5
2016,70-74,Female,IMD Q5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.8,-2.6,16.3
2017,70-74,Female,IMD Q5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.1,-2.9,9.1
2018,70-74,Female,IMD Q5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,5.8,-2.2,13.8
2019,70-74,Female,IMD Q5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,14.2,1.7,26.6
2020,70-74,Female,IMD Q5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,2.8,-2.7,8.2
2021,70-74,Female,IMD Q5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,8.6,-1.1,18.3
2022,70-74,Female,IMD Q5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.0,-2.9,8.8
2023,70-74,Female,IMD Q5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.0,-2.9,8.8
allyears,70-74,Female,IMD Q5,East Midlands,All Stages,All Routes,0,6.8,3.5,10.1
2016,70-74,Female,IMD Q5,East of England,All Stages,All Routes,SUPPRESSED; n<10,2.5,-2.4,7.4
2017,70-74,Female,IMD Q5,East of England,All Stages,All Routes,SUPPRESSED; n<10,6.7,-0.9,14.2
2018,70-74,Female,IMD Q5,East of England,All Stages,All Routes,SUPPRESSED; n<10,2.1,-2.0,6.3
2019,70-74,Female,IMD Q5,East of England,All Stages,All Routes,SUPPRESSED; n<10,2.1,-2.0,6.2
2020,70-74,Female,IMD Q5,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2021,70-74,Female,IMD Q5,East of England,All Stages,All Routes,SUPPRESSED; n<10,4.2,-1.6,10.0
2022,70-74,Female,IMD Q5,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,70-74,Female,IMD Q5,East of England,All Stages,All Routes,SUPPRESSED; n<10,4.5,-1.7,10.7
allyears,70-74,Female,IMD Q5,East of England,All Stages,All Routes,0,3.1,1.2,5.1
2016,70-74,Female,IMD Q5,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,70-74,Female,IMD Q5,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,70-74,Female,IMD Q5,London,All Stages,All Routes,SUPPRESSED; n<10,7.9,-3.0,18.8
2019,70-74,Female,IMD Q5,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2020,70-74,Female,IMD Q5,London,All Stages,All Routes,SUPPRESSED; n<10,7.6,-2.9,18.1
2021,70-74,Female,IMD Q5,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2022,70-74,Female,IMD Q5,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,70-74,Female,IMD Q5,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,70-74,Female,IMD Q5,London,All Stages,All Routes,0,2.3,0.0,4.5
2016,70-74,Female,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,70-74,Female,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,8.4,-8.0,24.8
2018,70-74,Female,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,7.9,-7.6,23.4
2019,70-74,Female,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2020,70-74,Female,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,7.5,-7.2,22.2
2021,70-74,Female,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2022,70-74,Female,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,70-74,Female,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,70-74,Female,IMD Q5,North East,All Stages,All Routes,0,3.4,-0.5,7.3
2016,70-74,Female,IMD Q5,North West,All Stages,All Routes,SUPPRESSED; n<10,3.1,-3.0,9.3
2017,70-74,Female,IMD Q5,North West,All Stages,All Routes,SUPPRESSED; n<10,5.7,-2.2,13.5
2018,70-74,Female,IMD Q5,North West,All Stages,All Routes,SUPPRESSED; n<10,5.4,-2.1,12.8
2019,70-74,Female,IMD Q5,North West,All Stages,All Routes,SUPPRESSED; n<10,2.6,-2.5,7.8
2020,70-74,Female,IMD Q5,North West,All Stages,All Routes,SUPPRESSED; n<10,2.6,-2.5,7.7
2021,70-74,Female,IMD Q5,North West,All Stages,All Routes,SUPPRESSED; n<10,10.5,0.2,20.7
2022,70-74,Female,IMD Q5,North West,All Stages,All Routes,SUPPRESSED; n<10,8.3,-1.1,17.8
2023,70-74,Female,IMD Q5,North West,All Stages,All Routes,SUPPRESSED; n<10,2.8,-2.7,8.2
allyears,70-74,Female,IMD Q5,North West,All Stages,All Routes,0,5.9,2.9,8.9
2016,70-74,Female,IMD Q5,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,70-74,Female,IMD Q5,South East,All Stages,All Routes,SUPPRESSED; n<10,2.3,-0.9,5.5
2018,70-74,Female,IMD Q5,South East,All Stages,All Routes,SUPPRESSED; n<10,5.5,0.7,10.4
2019,70-74,Female,IMD Q5,South East,All Stages,All Routes,SUPPRESSED; n<10,3.3,-0.4,6.9
2020,70-74,Female,IMD Q5,South East,All Stages,All Routes,SUPPRESSED; n<10,4.3,0.1,8.5
2021,70-74,Female,IMD Q5,South East,All Stages,All Routes,SUPPRESSED; n<10,7.6,2.0,13.3
2022,70-74,Female,IMD Q5,South East,All Stages,All Routes,SUPPRESSED; n<10,8.1,2.1,14.1
2023,70-74,Female,IMD Q5,South East,All Stages,All Routes,SUPPRESSED; n<10,2.3,-0.9,5.5
allyears,70-74,Female,IMD Q5,South East,All Stages,All Routes,0,4.8,3.1,6.6
2016,70-74,Female,IMD Q5,South West,All Stages,All Routes,SUPPRESSED; n<10,6.0,-2.3,14.2
2017,70-74,Female,IMD Q5,South West,All Stages,All Routes,SUPPRESSED; n<10,8.1,-1.1,17.3
2018,70-74,Female,IMD Q5,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,70-74,Female,IMD Q5,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2020,70-74,Female,IMD Q5,South West,All Stages,All Routes,SUPPRESSED; n<10,9.9,0.2,19.7
2021,70-74,Female,IMD Q5,South West,All Stages,All Routes,SUPPRESSED; n<10,7.6,-1.0,16.1
2022,70-74,Female,IMD Q5,South West,All Stages,All Routes,SUPPRESSED; n<10,2.7,-2.5,7.9
2023,70-74,Female,IMD Q5,South West,All Stages,All Routes,SUPPRESSED; n<10,8.0,-1.0,17.0
allyears,70-74,Female,IMD Q5,South West,All Stages,All Routes,0,6.0,3.1,8.9
2016,70-74,Female,IMD Q5,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,70-74,Female,IMD Q5,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,7.3,-2.8,17.3
2018,70-74,Female,IMD Q5,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,70-74,Female,IMD Q5,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.9,-2.7,16.5
2020,70-74,Female,IMD Q5,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,10.3,-1.4,22.0
2021,70-74,Female,IMD Q5,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.5,-3.3,10.2
2022,70-74,Female,IMD Q5,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.6,-3.5,10.7
2023,70-74,Female,IMD Q5,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,10.8,-1.4,23.1
allyears,70-74,Female,IMD Q5,West Midlands,All Stages,All Routes,0,6.1,2.7,9.6
2016,70-74,Female,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,4.2,-4.0,12.4
2017,70-74,Female,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,11.3,-1.5,24.0
2018,70-74,Female,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,7.1,-2.7,16.9
2019,70-74,Female,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,3.5,-3.3,10.2
2020,70-74,Female,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,10.3,-1.4,22.0
2021,70-74,Female,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,10.3,-1.4,22.0
2022,70-74,Female,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,3.7,-3.5,10.8
2023,70-74,Female,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,3.7,-3.5,10.8
allyears,70-74,Female,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,0,7.8,3.8,11.7
2016,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,All Routes,165,9.3,7.9,10.7
2017,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,All Routes,160,8.3,7.0,9.6
2018,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,All Routes,195,9.7,8.3,11.1
2019,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,All Routes,220,10.7,9.2,12.1
2020,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,All Routes,220,10.0,8.7,11.4
2021,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,All Routes,305,13.0,11.5,14.4
2022,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,All Routes,230,9.4,8.2,10.6
2023,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,All Routes,275,11.3,9.9,12.6
allyears,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,All Routes,1770,12.0,11.4,12.6
2016,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Emergency,20,1.0,0.5,1.5
2017,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Emergency,15,0.9,0.5,1.3
2018,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Emergency,20,1.1,0.6,1.5
2019,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Emergency,25,1.0,0.6,1.4
2023,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Emergency,25,1.1,0.7,1.5
allyears,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Emergency,105,0.7,0.6,0.9
2016,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Non-emergency,145,8.1,6.8,9.4
2017,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Non-emergency,140,7.2,6.0,8.4
2018,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Non-emergency,170,8.5,7.2,9.7
2019,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Non-emergency,200,8.2,7.0,9.3
2023,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Non-emergency,250,10.2,8.9,11.4
allyears,75-79,All Persons,All IMD Quintiles,All Regions,All Stages,Non-emergency,905,6.1,5.7,6.5
2016,75-79,All Persons,All IMD Quintiles,All Regions,Early,All Routes,20,1.3,0.8,1.8
2017,75-79,All Persons,All IMD Quintiles,All Regions,Early,All Routes,15,0.7,0.3,1.0
2018,75-79,All Persons,All IMD Quintiles,All Regions,Early,All Routes,25,1.2,0.7,1.6
2019,75-79,All Persons,All IMD Quintiles,All Regions,Early,All Routes,80,3.9,3.0,4.7
2020,75-79,All Persons,All IMD Quintiles,All Regions,Early,All Routes,75,3.5,2.8,4.3
2021,75-79,All Persons,All IMD Quintiles,All Regions,Early,All Routes,110,4.6,3.8,5.5
2022,75-79,All Persons,All IMD Quintiles,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,All Persons,All IMD Quintiles,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,All Persons,All IMD Quintiles,All Regions,Early,All Routes,325,5.4,5.0,5.8
2016,75-79,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,135,7.5,6.2,8.7
2017,75-79,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,135,6.9,5.7,8.1
2018,75-79,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,155,7.7,6.4,8.9
2019,75-79,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,105,5.1,4.1,6.1
2020,75-79,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,115,5.3,4.3,6.3
2021,75-79,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,160,6.8,5.7,7.8
2022,75-79,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,805,2.2,2.0,2.4
2016,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,20,11.2,6.0,16.4
2017,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.7,0.7,6.6
2018,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,15,10.1,5.3,14.8
2019,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,20,10.1,5.4,14.8
2020,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,15,8.6,4.4,12.8
2021,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,25,13.8,8.6,19.1
2022,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,15,8.0,4.2,11.8
2023,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,20,10.3,6.0,14.6
allyears,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,130,11.2,9.3,13.0
2016,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,0.0,0.0,0.0
2017,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,0.0,0.0,0.0
2018,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,0.6,-0.6,1.8
2019,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,0.9,-0.4,2.2
2023,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,0.9,-0.4,2.2
allyears,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,0,0.4,0.0,0.7
2016,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,20,11.2,6.0,16.4
2017,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,SUPPRESSED; n<10,3.7,0.7,6.6
2018,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,15,9.5,4.8,14.1
2019,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,15,7.0,3.5,10.6
2023,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,20,9.4,5.3,13.5
allyears,75-79,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,70,5.9,4.6,7.3
2016,75-79,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,SUPPRESSED; n<10,1.2,-0.5,3.0
2017,75-79,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,75-79,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,SUPPRESSED; n<10,1.8,-0.2,3.8
2019,75-79,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,SUPPRESSED; n<10,4.5,1.4,7.6
2020,75-79,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,SUPPRESSED; n<10,1.6,-0.2,3.4
2021,75-79,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,10,5.1,1.9,8.3
2022,75-79,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,10,5.0,3.8,6.2
2016,75-79,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,15,8.1,3.7,12.5
2017,75-79,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,SUPPRESSED; n<10,3.7,0.7,6.6
2018,75-79,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,10,7.1,3.1,11.1
2019,75-79,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,SUPPRESSED; n<10,4.5,1.4,7.6
2020,75-79,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,10,5.4,2.0,8.7
2021,75-79,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,15,7.2,3.4,10.9
2022,75-79,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,50,2.1,1.3,2.8
2016,75-79,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,15,7.6,3.9,11.3
2017,75-79,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,10,5.2,2.1,8.2
2018,75-79,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,20,8.2,4.4,12.0
2019,75-79,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,20,8.7,4.9,12.5
2020,75-79,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,25,10.0,6.0,14.1
2021,75-79,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,40,15.0,10.2,19.8
2022,75-79,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,20,7.8,4.6,11.1
2023,75-79,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,30,10.7,6.9,14.5
allyears,75-79,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,180,10.9,9.3,12.5
2016,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,1.4,-0.2,3.0
2017,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.5,-0.5,1.4
2018,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.5,-0.4,1.3
2019,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.4,-0.3,1.1
2023,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.7,-0.3,1.7
allyears,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,0,0.5,0.1,0.8
2016,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,15,6.2,2.8,9.5
2017,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,10,4.7,1.8,7.6
2018,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,15,7.7,4.1,11.4
2019,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,20,7.1,4.0,10.2
2023,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,30,10.0,6.3,13.7
allyears,75-79,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,90,5.3,4.2,6.5
2016,75-79,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,0.5,-0.5,1.4
2017,75-79,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,0.9,-0.4,2.2
2018,75-79,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,1.8,0.0,3.6
2019,75-79,All Persons,All IMD Quintiles,East of England,Early,All Routes,10,4.8,2.0,7.6
2020,75-79,All Persons,All IMD Quintiles,East of England,Early,All Routes,SUPPRESSED; n<10,3.8,1.3,6.2
2021,75-79,All Persons,All IMD Quintiles,East of England,Early,All Routes,20,7.1,3.8,10.4
2022,75-79,All Persons,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,All Persons,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,All Persons,All IMD Quintiles,East of England,Early,All Routes,30,4.7,3.6,5.7
2016,75-79,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,15,7.1,3.5,10.7
2017,75-79,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,SUPPRESSED; n<10,4.2,1.5,7.0
2018,75-79,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,15,6.4,3.0,9.7
2019,75-79,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,SUPPRESSED; n<10,3.5,1.1,5.9
2020,75-79,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,15,5.4,2.5,8.4
2021,75-79,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,20,7.1,3.8,10.4
2022,75-79,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,65,2.7,1.9,3.5
2016,75-79,All Persons,All IMD Quintiles,London,All Stages,All Routes,15,8.8,4.5,13.1
2017,75-79,All Persons,All IMD Quintiles,London,All Stages,All Routes,10,6.6,2.9,10.4
2018,75-79,All Persons,All IMD Quintiles,London,All Stages,All Routes,20,11.5,6.6,16.5
2019,75-79,All Persons,All IMD Quintiles,London,All Stages,All Routes,25,13.0,7.8,18.1
2020,75-79,All Persons,All IMD Quintiles,London,All Stages,All Routes,20,11.3,6.4,16.1
2021,75-79,All Persons,All IMD Quintiles,London,All Stages,All Routes,30,15.0,9.5,20.4
2022,75-79,All Persons,All IMD Quintiles,London,All Stages,All Routes,25,11.0,6.5,15.6
2023,75-79,All Persons,All IMD Quintiles,London,All Stages,All Routes,25,12.0,7.3,16.7
allyears,75-79,All Persons,All IMD Quintiles,London,All Stages,All Routes,170,13.0,11.0,14.9
