diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2019,75-79,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,14.7,-1.9,31.4
2020,75-79,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,4.8,-4.6,14.1
2021,75-79,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,13.8,-1.8,29.5
2022,75-79,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,4.2,-4,12.4
2023,75-79,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,8.4,-3.2,20
allyears,75-79,Male,IMD3,North West,All Stages,All Routes,0,9.7,4.6,14.8
2016,75-79,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,18.3,2.3,34.4
2017,75-79,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,25.2,6.5,43.8
2018,75-79,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,13.9,0.3,27.6
2019,75-79,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,13.2,0.3,26.2
2020,75-79,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,9.6,-1.3,20.4
2021,75-79,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,12.5,0.2,24.7
2022,75-79,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,8.5,-1.1,18.1
2023,75-79,Male,IMD3,South East,All Stages,All Routes,10,31.1,12.7,49.4
allyears,75-79,Male,IMD3,South East,All Stages,All Routes,10,19.3,13.4,25.2
2016,75-79,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,27,7,46.9
2017,75-79,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,26.4,6.8,45.9
2018,75-79,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,14.4,0.3,28.4
2019,75-79,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,17,2.1,31.9
2020,75-79,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,9.7,-1.3,20.6
2021,75-79,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,3.1,-3,9.2
2022,75-79,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,22.6,7,38.3
2023,75-79,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,5.7,-2.2,13.5
allyears,75-79,Male,IMD3,South West,All Stages,All Routes,0,17.8,12,23.5
2016,75-79,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.9,-3.7,11.4
2017,75-79,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,7.5,-2.9,18
2018,75-79,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,17.9,2.2,33.7
2019,75-79,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.4,-3.3,10.1
2020,75-79,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2021,75-79,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,9.3,-1.2,19.8
2022,75-79,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,11.3,0.2,22.4
2023,75-79,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,5.7,-2.2,13.5
allyears,75-79,Male,IMD3,West Midlands,All Stages,All Routes,0,8.6,4.6,12.6
2016,75-79,Male,IMD3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,7.7,-3,18.4
2017,75-79,Male,IMD3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,11.3,-1.5,24.1
2018,75-79,Male,IMD3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,3.6,-3.4,10.6
2019,75-79,Male,IMD3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2020,75-79,Male,IMD3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,12.9,0.3,25.5
2021,75-79,Male,IMD3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,3.1,-3,9.2
2022,75-79,Male,IMD3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,2.8,-2.7,8.4
2023,75-79,Male,IMD3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,11.3,0.2,22.4
allyears,75-79,Male,IMD3,Yorkshire and The Humber,All Stages,All Routes,0,7.7,3.9,11.4
2016,75-79,Male,IMD4,All Regions,All Stages,All Routes,20,11,6.3,15.8
2017,75-79,Male,IMD4,All Regions,All Stages,All Routes,25,13.5,8.3,18.6
2018,75-79,Male,IMD4,All Regions,All Stages,All Routes,20,11,6.4,15.6
2019,75-79,Male,IMD4,All Regions,All Stages,All Routes,20,10.4,6.1,14.8
2020,75-79,Male,IMD4,All Regions,All Stages,All Routes,35,14.9,9.8,20
2021,75-79,Male,IMD4,All Regions,All Stages,All Routes,35,14.3,9.4,19.2
2022,75-79,Male,IMD4,All Regions,All Stages,All Routes,25,10.2,6.3,14.2
2023,75-79,Male,IMD4,All Regions,All Stages,All Routes,25,10.6,6.6,14.6
allyears,75-79,Male,IMD4,All Regions,All Stages,All Routes,205,14,12.1,15.9
2016,75-79,Male,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1.1,-0.4,2.5
2017,75-79,Male,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1,-0.4,2.5
2018,75-79,Male,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1,-0.4,2.4
2019,75-79,Male,IMD4,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,Male,IMD4,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,Male,IMD4,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,Male,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.4,-0.4,1.2
2023,75-79,Male,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.8,-0.3,1.9
allyears,75-79,Male,IMD4,All Regions,All Stages,Emergency,0,0.6,0.2,1
2016,75-79,Male,IMD4,All Regions,All Stages,Non-emergency,20,9.5,5.1,13.8
2017,75-79,Male,IMD4,All Regions,All Stages,Non-emergency,25,12.4,7.5,17.4
2018,75-79,Male,IMD4,All Regions,All Stages,Non-emergency,20,10,5.6,14.4
2019,75-79,Male,IMD4,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,Male,IMD4,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,Male,IMD4,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,Male,IMD4,All Regions,All Stages,Non-emergency,25,9.5,5.7,13.2
2023,75-79,Male,IMD4,All Regions,All Stages,Non-emergency,25,9.8,6,13.7
allyears,75-79,Male,IMD4,All Regions,All Stages,Non-emergency,115,7.4,6,8.8
2016,75-79,Male,IMD4,All Regions,Early,All Routes,SUPPRESSED; n<10,1.1,-0.4,2.5
2017,75-79,Male,IMD4,All Regions,Early,All Routes,SUPPRESSED; n<10,4.1,1.3,7
2018,75-79,Male,IMD4,All Regions,Early,All Routes,SUPPRESSED; n<10,0.5,-0.5,1.5
2019,75-79,Male,IMD4,All Regions,Early,All Routes,SUPPRESSED; n<10,1.4,-0.2,3
2020,75-79,Male,IMD4,All Regions,Early,All Routes,SUPPRESSED; n<10,0,0,0
2021,75-79,Male,IMD4,All Regions,Early,All Routes,10,4.8,2,7.6
2022,75-79,Male,IMD4,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,Male,IMD4,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,Male,IMD4,All Regions,Early,All Routes,10,6.9,5.6,8.3
2016,75-79,Male,IMD4,All Regions,Advanced,All Routes,15,8.4,4.3,12.5
2017,75-79,Male,IMD4,All Regions,Advanced,All Routes,15,8.3,4.2,12.3
2018,75-79,Male,IMD4,All Regions,Advanced,All Routes,15,8.5,4.5,12.5
2019,75-79,Male,IMD4,All Regions,Advanced,All Routes,15,6.6,3.2,10.1
2020,75-79,Male,IMD4,All Regions,Advanced,All Routes,25,11.3,6.9,15.7
2021,75-79,Male,IMD4,All Regions,Advanced,All Routes,15,6.9,3.5,10.4
2022,75-79,Male,IMD4,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,Male,IMD4,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,Male,IMD4,All Regions,Advanced,All Routes,100,1.7,1,2.3
2016,75-79,Male,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,16.1,-2.1,34.4
2017,75-79,Male,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,75-79,Male,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,5,-4.8,14.9
2019,75-79,Male,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,14.2,-1.9,30.2
2020,75-79,Male,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,13.5,-1.8,28.7
2021,75-79,Male,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,30.4,7.9,52.9
2022,75-79,Male,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,11.9,-1.6,25.4
2023,75-79,Male,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,75-79,Male,IMD4,East Midlands,All Stages,All Routes,0,13.4,7.5,19.3
2016,75-79,Male,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,8.7,-3.3,20.7
2017,75-79,Male,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,8.6,-3.3,20.5
2018,75-79,Male,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,12.4,-1.6,26.5
2019,75-79,Male,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2020,75-79,Male,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,33.9,11.8,56.1
2021,75-79,Male,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,18,2.2,33.8
2022,75-79,Male,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,3.2,-3.1,9.6
2023,75-79,Male,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,12.9,0.3,25.6
allyears,75-79,Male,IMD4,East of England,All Stages,All Routes,0,14.4,8.8,19.9
2016,75-79,Male,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,5.8,-5.5,17.1
2017,75-79,Male,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,34.4,6.9,62
2018,75-79,Male,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,75-79,Male,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,16.1,-2.1,34.4
2020,75-79,Male,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,10.5,-4.1,25.1
2021,75-79,Male,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,15.5,-2,33.1
2022,75-79,Male,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,14.2,-1.9,30.2
2023,75-79,Male,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,9.4,-3.6,22.5
allyears,75-79,Male,IMD4,London,All Stages,All Routes,0,15.3,8.6,22
2016,75-79,Male,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,75-79,Male,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,27,-10.4,64.3
2018,75-79,Male,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,26.5,-10.2,63.2
2019,75-79,Male,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,12.6,-12.1,37.2
2020,75-79,Male,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,12,-11.5,35.4
2021,75-79,Male,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,11.3,-10.9,33.5
2022,75-79,Male,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,75-79,Male,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,75-79,Male,IMD4,North East,All Stages,All Routes,0,12.2,3.2,21.3
2016,75-79,Male,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,12.4,-1.6,26.5
2017,75-79,Male,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,8.1,-3.1,19.4
2018,75-79,Male,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,11.8,-1.6,25.2
2019,75-79,Male,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2020,75-79,Male,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,7.2,-2.8,17.2
2021,75-79,Male,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,10.3,-1.4,22
2022,75-79,Male,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,18.7,3.7,33.7
2023,75-79,Male,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,18.7,3.7,33.7
allyears,75-79,Male,IMD4,North West,All Stages,All Routes,0,13.2,8,18.4
2016,75-79,Male,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,13.9,1.7,26
2017,75-79,Male,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,21.9,6.7,37.2
2018,75-79,Male,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,18.5,4.8,32.2
2019,75-79,Male,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,7.5,-1,16
2020,75-79,Male,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,14.4,2.9,25.8
2021,75-79,Male,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,6.9,-0.9,14.7
2022,75-79,Male,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,10.3,1.3,19.4
2023,75-79,Male,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,16.5,5.1,28
allyears,75-79,Male,IMD4,South East,All Stages,All Routes,0,15.8,11.2,20.5
2016,75-79,Male,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,15,-2,32
2017,75-79,Male,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,75-79,Male,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,9.4,-3.6,22.5
2019,75-79,Male,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,8.9,-3.4,21.3
2020,75-79,Male,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,12.8,-1.7,27.4
2021,75-79,Male,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,20.6,2.5,38.7
2022,75-79,Male,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,15.4,0.3,30.4
2023,75-79,Male,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,15.4,0.3,30.4
allyears,75-79,Male,IMD4,South West,All Stages,All Routes,0,14.6,8.6,20.5
2016,75-79,Male,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,10,-3.9,23.9
2017,75-79,Male,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,19.6,0.4,38.8
2018,75-79,Male,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,18.8,0.4,37.3
2019,75-79,Male,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,26.8,5.3,48.2
2020,75-79,Male,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,21.4,2.6,40.1
2021,75-79,Male,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,12.4,-1.6,26.4
2022,75-79,Male,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,15.4,0.3,30.4
2023,75-79,Male,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,11.5,-1.5,24.6
allyears,75-79,Male,IMD4,West Midlands,All Stages,All Routes,0,19.7,12.7,26.6
2016,75-79,Male,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,10.9,-4.2,26
2017,75-79,Male,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,10.7,-4.1,25.6
2018,75-79,Male,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,75-79,Male,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,19.6,0.4,38.8
2020,75-79,Male,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,9.3,-3.6,22.2
2021,75-79,Male,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,13,-1.7,27.8
2022,75-79,Male,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,75-79,Male,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,75-79,Male,IMD4,Yorkshire and The Humber,All Stages,All Routes,0,8.9,4,13.7
2016,75-79,Male,IMD5,All Regions,All Stages,All Routes,15,8.2,4.2,12.3
2017,75-79,Male,IMD5,All Regions,All Stages,All Routes,15,8.1,4.1,12.1
2018,75-79,Male,IMD5,All Regions,All Stages,All Routes,20,10.2,5.9,14.6
2019,75-79,Male,IMD5,All Regions,All Stages,All Routes,40,17.5,11.9,23.1
2020,75-79,Male,IMD5,All Regions,All Stages,All Routes,20,9.6,5.6,13.7
2021,75-79,Male,IMD5,All Regions,All Stages,All Routes,30,12.1,7.7,16.5
2022,75-79,Male,IMD5,All Regions,All Stages,All Routes,35,12.4,8.1,16.6
2023,75-79,Male,IMD5,All Regions,All Stages,All Routes,35,13.1,8.8,17.5
allyears,75-79,Male,IMD5,All Regions,All Stages,All Routes,210,13.6,11.7,15.4
2016,75-79,Male,IMD5,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1,-0.4,2.5
2017,75-79,Male,IMD5,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1.5,-0.2,3.2
2018,75-79,Male,IMD5,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.5,-0.5,1.4
2019,75-79,Male,IMD5,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,Male,IMD5,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,Male,IMD5,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,Male,IMD5,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1.5,0,3
2023,75-79,Male,IMD5,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1.5,0,3
allyears,75-79,Male,IMD5,All Regions,All Stages,Emergency,0,0.9,0.4,1.4
2016,75-79,Male,IMD5,All Regions,All Stages,Non-emergency,15,7.2,3.4,11
2017,75-79,Male,IMD5,All Regions,All Stages,Non-emergency,10,6.1,2.6,9.5
2018,75-79,Male,IMD5,All Regions,All Stages,Non-emergency,15,7.8,4,11.6
2019,75-79,Male,IMD5,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,75-79,Male,IMD5,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,75-79,Male,IMD5,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,75-79,Male,IMD5,All Regions,All Stages,Non-emergency,30,10.9,6.9,14.8
2023,75-79,Male,IMD5,All Regions,All Stages,Non-emergency,30,10.9,6.9,14.8
allyears,75-79,Male,IMD5,All Regions,All Stages,Non-emergency,100,6.5,5.2,7.7
2016,75-79,Male,IMD5,All Regions,Early,All Routes,SUPPRESSED; n<10,2.6,0.3,4.8
2017,75-79,Male,IMD5,All Regions,Early,All Routes,SUPPRESSED; n<10,1.5,-0.2,3.2
2018,75-79,Male,IMD5,All Regions,Early,All Routes,SUPPRESSED; n<10,2,0,3.9
2019,75-79,Male,IMD5,All Regions,Early,All Routes,SUPPRESSED; n<10,2.3,0.3,4.3
2020,75-79,Male,IMD5,All Regions,Early,All Routes,SUPPRESSED; n<10,0.9,-0.3,2.1
2021,75-79,Male,IMD5,All Regions,Early,All Routes,SUPPRESSED; n<10,1.7,0,3.3
2022,75-79,Male,IMD5,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,Male,IMD5,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,Male,IMD5,All Regions,Early,All Routes,0,5.7,4.6,6.9
2016,75-79,Male,IMD5,All Regions,Advanced,All Routes,10,5.1,2,8.3
2017,75-79,Male,IMD5,All Regions,Advanced,All Routes,10,5.6,2.3,8.9
2018,75-79,Male,IMD5,All Regions,Advanced,All Routes,10,5.9,2.5,9.2
2019,75-79,Male,IMD5,All Regions,Advanced,All Routes,20,9.7,5.5,13.8
2020,75-79,Male,IMD5,All Regions,Advanced,All Routes,15,6.6,3.2,9.9
2021,75-79,Male,IMD5,All Regions,Advanced,All Routes,20,8.3,4.7,12
2022,75-79,Male,IMD5,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,75-79,Male,IMD5,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,75-79,Male,IMD5,All Regions,Advanced,All Routes,85,1.5,0.9,2.1
2016,75-79,Male,IMD5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,15.8,-2.1,33.7
2017,75-79,Male,IMD5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,5.1,-4.9,15.2
2018,75-79,Male,IMD5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,9.8,-3.8,23.3
2019,75-79,Male,IMD5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,18.4,0.4,36.5
2020,75-79,Male,IMD5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,13,-1.7,27.6
2021,75-79,Male,IMD5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,20.6,2.5,38.7
2022,75-79,Male,IMD5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,11,-1.5,23.5
2023,75-79,Male,IMD5,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,7.4,-2.8,17.6
allyears,75-79,Male,IMD5,East Midlands,All Stages,All Routes,0,14.8,8.8,20.9
2016,75-79,Male,IMD5,East of England,All Stages,All Routes,SUPPRESSED; n<10,11.4,-1.5,24.3
2017,75-79,Male,IMD5,East of England,All Stages,All Routes,SUPPRESSED; n<10,3.8,-3.6,11.2
2018,75-79,Male,IMD5,East of England,All Stages,All Routes,SUPPRESSED; n<10,18.2,2.2,34.2
2019,75-79,Male,IMD5,East of England,All Stages,All Routes,SUPPRESSED; n<10,20.6,4.1,37.2
2020,75-79,Male,IMD5,East of England,All Stages,All Routes,SUPPRESSED; n<10,13.1,0.3,25.9
2021,75-79,Male,IMD5,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2022,75-79,Male,IMD5,East of England,All Stages,All Routes,SUPPRESSED; n<10,11,0.2,21.8
2023,75-79,Male,IMD5,East of England,All Stages,All Routes,SUPPRESSED; n<10,16.5,3.3,29.8
allyears,75-79,Male,IMD5,East of England,All Stages,All Routes,0,13.9,8.8,18.9
2016,75-79,Male,IMD5,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,75-79,Male,IMD5,London,All Stages,All Routes,SUPPRESSED; n<10,13.9,-5.3,33.1
2018,75-79,Male,IMD5,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,75-79,Male,IMD5,London,All Stages,All Routes,SUPPRESSED; n<10,19.5,-2.6,41.5
2020,75-79,Male,IMD5,London,All Stages,All Routes,SUPPRESSED; n<10,12.5,-4.8,29.8
2021,75-79,Male,IMD5,London,All Stages,All Routes,SUPPRESSED; n<10,11.9,-4.6,28.4
2022,75-79,Male,IMD5,London,All Stages,All Routes,SUPPRESSED; n<10,16,-2.1,34.2
2023,75-79,Male,IMD5,London,All Stages,All Routes,SUPPRESSED; n<10,5.3,-5.1,15.8
allyears,75-79,Male,IMD5,London,All Stages,All Routes,0,11.8,5.4,18.2
2016,75-79,Male,IMD5,North East,All Stages,All Routes,SUPPRESSED; n<10,14,-13.5,41.5
2017,75-79,Male,IMD5,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,75-79,Male,IMD5,North East,All Stages,All Routes,SUPPRESSED; n<10,13.4,-12.9,39.8
2019,75-79,Male,IMD5,North East,All Stages,All Routes,SUPPRESSED; n<10,25.3,-9.8,60.3
2020,75-79,Male,IMD5,North East,All Stages,All Routes,SUPPRESSED; n<10,11.9,-11.4,35.2
2021,75-79,Male,IMD5,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2022,75-79,Male,IMD5,North East,All Stages,All Routes,SUPPRESSED; n<10,10.1,-9.7,29.9
2023,75-79,Male,IMD5,North East,All Stages,All Routes,SUPPRESSED; n<10,30.3,-4,64.6
allyears,75-79,Male,IMD5,North East,All Stages,All Routes,0,15.9,5.5,26.3
2016,75-79,Male,IMD5,North West,All Stages,All Routes,SUPPRESSED; n<10,4.6,-4.5,13.7
2017,75-79,Male,IMD5,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,75-79,Male,IMD5,North West,All Stages,All Routes,SUPPRESSED; n<10,17.6,0.4,34.9
2019,75-79,Male,IMD5,North West,All Stages,All Routes,SUPPRESSED; n<10,29.1,7.6,50.7
2020,75-79,Male,IMD5,North West,All Stages,All Routes,SUPPRESSED; n<10,4,-3.8,11.8
2021,75-79,Male,IMD5,North West,All Stages,All Routes,SUPPRESSED; n<10,19,2.3,35.6
2022,75-79,Male,IMD5,North West,All Stages,All Routes,SUPPRESSED; n<10,3.4,-3.2,10
2023,75-79,Male,IMD5,North West,All Stages,All Routes,SUPPRESSED; n<10,3.4,-3.2,10
allyears,75-79,Male,IMD5,North West,All Stages,All Routes,0,11.7,6.6,16.8
2016,75-79,Male,IMD5,South East,All Stages,All Routes,SUPPRESSED; n<10,7.8,0.2,15.5
2017,75-79,Male,IMD5,South East,All Stages,All Routes,SUPPRESSED; n<10,9.6,1.2,18.1
2018,75-79,Male,IMD5,South East,All Stages,All Routes,SUPPRESSED; n<10,9.2,1.1,17.3
2019,75-79,Male,IMD5,South East,All Stages,All Routes,SUPPRESSED; n<10,12.2,3.2,21.2
2020,75-79,Male,IMD5,South East,All Stages,All Routes,SUPPRESSED; n<10,8.3,1,15.5
2021,75-79,Male,IMD5,South East,All Stages,All Routes,SUPPRESSED; n<10,11,2.9,19.2
2022,75-79,Male,IMD5,South East,All Stages,All Routes,10,15.7,6.4,24.9
2023,75-79,Male,IMD5,South East,All Stages,All Routes,10,15.7,6.4,24.9
allyears,75-79,Male,IMD5,South East,All Stages,All Routes,20,13.5,9.9,17
2016,75-79,Male,IMD5,South West,All Stages,All Routes,SUPPRESSED; n<10,9.1,-3.5,21.6
2017,75-79,Male,IMD5,South West,All Stages,All Routes,SUPPRESSED; n<10,22.1,2.7,41.4
2018,75-79,Male,IMD5,South West,All Stages,All Routes,SUPPRESSED; n<10,4.2,-4.1,12.5
2019,75-79,Male,IMD5,South West,All Stages,All Routes,SUPPRESSED; n<10,20,2.5,37.4
2020,75-79,Male,IMD5,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2021,75-79,Male,IMD5,South West,All Stages,All Routes,SUPPRESSED; n<10,10.8,-1.4,23
2022,75-79,Male,IMD5,South West,All Stages,All Routes,SUPPRESSED; n<10,3.3,-3.1,9.7
