diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2019,all ages,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,4435,8.0,7.8,8.2
2020,all ages,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,4700,8.4,8.1,8.6
2021,all ages,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,5385,9.5,9.3,9.8
2022,all ages,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,All Regions,Advanced,All Routes,32050,8.3,8.2,8.4
2016,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,895,19.4,18.1,20.7
2017,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,885,18.8,17.6,20.0
2018,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,900,18.9,17.7,20.2
2019,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,970,20.1,18.8,21.3
2020,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,930,19.0,17.8,20.3
2021,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,975,19.8,18.5,21.0
2022,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,865,17.2,16.0,18.3
2023,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,810,16.1,15.0,17.2
allyears,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,All Routes,7230,21.4,20.9,21.9
2016,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,65,1.4,1.0,1.7
2017,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,55,1.2,0.9,1.5
2018,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,70,1.5,1.2,1.9
2019,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,70,1.4,1.1,1.7
2023,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,65,1.3,0.9,1.6
allyears,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Emergency,325,1.0,0.9,1.1
2016,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,810,17.6,16.4,18.8
2017,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,810,17.2,16.0,18.4
2018,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,810,17.0,15.9,18.2
2019,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,790,15.7,14.6,16.7
2023,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,740,14.7,13.6,15.8
allyears,all ages,All Persons,All IMD Quintiles,East Midlands,All Stages,Non-emergency,3960,11.7,11.4,12.1
2016,all ages,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,255,5.5,4.8,6.2
2017,all ages,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,265,5.6,5.0,6.3
2018,all ages,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,260,5.4,4.7,6.1
2019,all ages,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,270,5.6,4.9,6.3
2020,all ages,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,315,6.5,5.7,7.2
2021,all ages,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,395,8.0,7.2,8.8
2022,all ages,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,East Midlands,Early,All Routes,1760,5.2,5.0,5.5
2016,all ages,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,525,11.4,10.4,12.4
2017,all ages,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,525,11.1,10.2,12.1
2018,all ages,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,515,10.8,9.9,11.8
2019,all ages,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,365,7.6,6.8,8.4
2020,all ages,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,415,8.5,7.7,9.3
2021,all ages,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,465,9.4,8.5,10.2
2022,all ages,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,East Midlands,Advanced,All Routes,2810,8.3,8.0,8.6
2016,all ages,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,1025,17.1,16.0,18.1
2017,all ages,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,1000,16.5,15.4,17.5
2018,all ages,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,995,16.2,15.2,17.2
2019,all ages,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,1090,17.5,16.5,18.6
2020,all ages,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,1055,16.8,15.8,17.8
2021,all ages,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,1165,18.3,17.2,19.3
2022,all ages,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,1040,16.0,15.0,16.9
2023,all ages,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,1025,15.8,14.8,16.7
allyears,all ages,All Persons,All IMD Quintiles,East of England,All Stages,All Routes,8395,19.2,18.8,19.7
2016,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,70,1.2,0.9,1.5
2017,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,70,1.2,0.9,1.4
2018,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,65,1.1,0.8,1.3
2019,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,80,1.2,0.9,1.5
2023,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,85,1.3,1.0,1.5
allyears,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Emergency,370,0.8,0.8,0.9
2016,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,915,15.2,14.2,16.2
2017,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,905,14.8,13.9,15.8
2018,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,885,14.4,13.4,15.3
2019,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,945,14.5,13.6,15.5
2023,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,930,14.3,13.4,15.2
allyears,all ages,All Persons,All IMD Quintiles,East of England,All Stages,Non-emergency,4580,10.5,10.2,10.8
2016,all ages,All Persons,All IMD Quintiles,East of England,Early,All Routes,360,6.0,5.4,6.6
2017,all ages,All Persons,All IMD Quintiles,East of England,Early,All Routes,350,5.8,5.2,6.4
2018,all ages,All Persons,All IMD Quintiles,East of England,Early,All Routes,290,4.7,4.1,5.2
2019,all ages,All Persons,All IMD Quintiles,East of England,Early,All Routes,465,7.5,6.8,8.1
2020,all ages,All Persons,All IMD Quintiles,East of England,Early,All Routes,425,6.7,6.1,7.4
2021,all ages,All Persons,All IMD Quintiles,East of England,Early,All Routes,490,7.7,7.0,8.4
2022,all ages,All Persons,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,East of England,Early,All Routes,2380,5.5,5.2,5.7
2016,all ages,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,595,9.9,9.1,10.7
2017,all ages,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,575,9.4,8.7,10.2
2018,all ages,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,580,9.4,8.7,10.2
2019,all ages,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,455,7.4,6.7,8.0
2020,all ages,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,535,8.5,7.8,9.3
2021,all ages,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,530,8.3,7.6,9.0
2022,all ages,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,East of England,Advanced,All Routes,3270,7.5,7.2,7.8
2016,all ages,All Persons,All IMD Quintiles,London,All Stages,All Routes,1075,17.6,16.5,18.7
2017,all ages,All Persons,All IMD Quintiles,London,All Stages,All Routes,1070,17.5,16.5,18.6
2018,all ages,All Persons,All IMD Quintiles,London,All Stages,All Routes,1135,18.0,17.0,19.1
2019,all ages,All Persons,All IMD Quintiles,London,All Stages,All Routes,1205,19.1,18.0,20.2
2020,all ages,All Persons,All IMD Quintiles,London,All Stages,All Routes,1090,17.0,15.9,18.0
2021,all ages,All Persons,All IMD Quintiles,London,All Stages,All Routes,1300,20.2,19.1,21.3
2022,all ages,All Persons,All IMD Quintiles,London,All Stages,All Routes,1095,16.6,15.6,17.6
2023,all ages,All Persons,All IMD Quintiles,London,All Stages,All Routes,1020,15.6,14.6,16.6
allyears,all ages,All Persons,All IMD Quintiles,London,All Stages,All Routes,8990,20.3,19.9,20.8
2016,all ages,All Persons,All IMD Quintiles,London,All Stages,Emergency,105,1.7,1.4,2.1
2017,all ages,All Persons,All IMD Quintiles,London,All Stages,Emergency,110,2.0,1.6,2.4
2018,all ages,All Persons,All IMD Quintiles,London,All Stages,Emergency,125,2.1,1.7,2.4
2019,all ages,All Persons,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,London,All Stages,Emergency,115,1.7,1.4,2.0
2023,all ages,All Persons,All IMD Quintiles,London,All Stages,Emergency,120,1.8,1.5,2.1
allyears,all ages,All Persons,All IMD Quintiles,London,All Stages,Emergency,575,1.3,1.2,1.4
2016,all ages,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,940,15.4,14.4,16.4
2017,all ages,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,915,14.8,13.9,15.8
2018,all ages,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,960,15.2,14.2,16.2
2019,all ages,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,965,14.7,13.7,15.6
2023,all ages,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,890,13.7,12.7,14.6
allyears,all ages,All Persons,All IMD Quintiles,London,All Stages,Non-emergency,4670,10.5,10.2,10.8
2016,all ages,All Persons,All IMD Quintiles,London,Early,All Routes,290,4.7,4.2,5.3
2017,all ages,All Persons,All IMD Quintiles,London,Early,All Routes,325,5.3,4.7,5.9
2018,all ages,All Persons,All IMD Quintiles,London,Early,All Routes,340,5.4,4.8,6.0
2019,all ages,All Persons,All IMD Quintiles,London,Early,All Routes,330,5.1,4.5,5.7
2020,all ages,All Persons,All IMD Quintiles,London,Early,All Routes,260,4.0,3.5,4.4
2021,all ages,All Persons,All IMD Quintiles,London,Early,All Routes,270,4.2,3.6,4.7
2022,all ages,All Persons,All IMD Quintiles,London,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,London,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,London,Early,All Routes,1815,4.1,3.9,4.2
2016,all ages,All Persons,All IMD Quintiles,London,Advanced,All Routes,645,10.5,9.7,11.4
2017,all ages,All Persons,All IMD Quintiles,London,Advanced,All Routes,645,10.5,9.7,11.4
2018,all ages,All Persons,All IMD Quintiles,London,Advanced,All Routes,640,10.1,9.3,11.0
2019,all ages,All Persons,All IMD Quintiles,London,Advanced,All Routes,480,7.7,7.0,8.4
2020,all ages,All Persons,All IMD Quintiles,London,Advanced,All Routes,460,7.2,6.5,7.9
2021,all ages,All Persons,All IMD Quintiles,London,Advanced,All Routes,525,8.2,7.5,8.9
2022,all ages,All Persons,All IMD Quintiles,London,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,London,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,London,Advanced,All Routes,3395,7.7,7.4,7.9
2016,all ages,All Persons,All IMD Quintiles,North East,All Stages,All Routes,600,22.8,20.9,24.6
2017,all ages,All Persons,All IMD Quintiles,North East,All Stages,All Routes,590,22.1,20.3,23.9
2018,all ages,All Persons,All IMD Quintiles,North East,All Stages,All Routes,630,23.4,21.6,25.2
2019,all ages,All Persons,All IMD Quintiles,North East,All Stages,All Routes,655,24.0,22.2,25.8
2020,all ages,All Persons,All IMD Quintiles,North East,All Stages,All Routes,590,21.3,19.6,23.1
2021,all ages,All Persons,All IMD Quintiles,North East,All Stages,All Routes,710,25.4,23.5,27.2
2022,all ages,All Persons,All IMD Quintiles,North East,All Stages,All Routes,575,20.3,18.7,22.0
2023,all ages,All Persons,All IMD Quintiles,North East,All Stages,All Routes,625,21.9,20.2,23.7
allyears,all ages,All Persons,All IMD Quintiles,North East,All Stages,All Routes,4975,26.0,25.3,26.7
2016,all ages,All Persons,All IMD Quintiles,North East,All Stages,Emergency,40,1.6,1.1,2.1
2017,all ages,All Persons,All IMD Quintiles,North East,All Stages,Emergency,50,1.8,1.3,2.3
2018,all ages,All Persons,All IMD Quintiles,North East,All Stages,Emergency,45,1.8,1.2,2.3
2019,all ages,All Persons,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,North East,All Stages,Emergency,45,1.5,1.1,2.0
2023,all ages,All Persons,All IMD Quintiles,North East,All Stages,Emergency,50,1.7,1.3,2.2
allyears,all ages,All Persons,All IMD Quintiles,North East,All Stages,Emergency,230,1.2,1.1,1.4
2016,all ages,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,555,21.0,19.2,22.7
2017,all ages,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,530,19.9,18.2,21.6
2018,all ages,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,580,21.4,19.7,23.2
2019,all ages,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,530,18.7,17.1,20.2
2023,all ages,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,575,20.2,18.5,21.8
allyears,all ages,All Persons,All IMD Quintiles,North East,All Stages,Non-emergency,2770,14.5,13.9,15.0
2016,all ages,All Persons,All IMD Quintiles,North East,Early,All Routes,185,7.0,6.0,8.0
2017,all ages,All Persons,All IMD Quintiles,North East,Early,All Routes,185,6.9,5.9,7.9
2018,all ages,All Persons,All IMD Quintiles,North East,Early,All Routes,190,7.1,6.1,8.2
2019,all ages,All Persons,All IMD Quintiles,North East,Early,All Routes,245,9.0,7.9,10.1
2020,all ages,All Persons,All IMD Quintiles,North East,Early,All Routes,240,8.6,7.5,9.7
2021,all ages,All Persons,All IMD Quintiles,North East,Early,All Routes,290,10.4,9.2,11.6
2022,all ages,All Persons,All IMD Quintiles,North East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,North East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,North East,Early,All Routes,1335,7.0,6.6,7.4
2016,all ages,All Persons,All IMD Quintiles,North East,Advanced,All Routes,385,14.6,13.2,16.1
2017,all ages,All Persons,All IMD Quintiles,North East,Advanced,All Routes,370,13.7,12.3,15.1
2018,all ages,All Persons,All IMD Quintiles,North East,Advanced,All Routes,410,15.1,13.6,16.5
2019,all ages,All Persons,All IMD Quintiles,North East,Advanced,All Routes,285,10.5,9.3,11.7
2020,all ages,All Persons,All IMD Quintiles,North East,Advanced,All Routes,320,11.5,10.2,12.8
2021,all ages,All Persons,All IMD Quintiles,North East,Advanced,All Routes,365,13.0,11.7,14.3
2022,all ages,All Persons,All IMD Quintiles,North East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,North East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,North East,Advanced,All Routes,2135,11.1,10.7,11.6
2016,all ages,All Persons,All IMD Quintiles,North West,All Stages,All Routes,1530,22.1,20.9,23.2
2017,all ages,All Persons,All IMD Quintiles,North West,All Stages,All Routes,1535,21.8,20.7,22.9
2018,all ages,All Persons,All IMD Quintiles,North West,All Stages,All Routes,1585,22.3,21.2,23.4
2019,all ages,All Persons,All IMD Quintiles,North West,All Stages,All Routes,1460,20.3,19.3,21.3
2020,all ages,All Persons,All IMD Quintiles,North West,All Stages,All Routes,1475,20.3,19.2,21.3
2021,all ages,All Persons,All IMD Quintiles,North West,All Stages,All Routes,1770,24.2,23.0,25.3
2022,all ages,All Persons,All IMD Quintiles,North West,All Stages,All Routes,1545,20.8,19.7,21.8
2023,all ages,All Persons,All IMD Quintiles,North West,All Stages,All Routes,1580,21.3,20.2,22.3
allyears,all ages,All Persons,All IMD Quintiles,North West,All Stages,All Routes,12480,24.8,24.4,25.3
2016,all ages,All Persons,All IMD Quintiles,North West,All Stages,Emergency,130,1.9,1.6,2.2
2017,all ages,All Persons,All IMD Quintiles,North West,All Stages,Emergency,115,1.6,1.3,1.9
2018,all ages,All Persons,All IMD Quintiles,North West,All Stages,Emergency,120,1.7,1.4,2.0
2019,all ages,All Persons,All IMD Quintiles,North West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,North West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,North West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,North West,All Stages,Emergency,130,1.7,1.4,2.0
2023,all ages,All Persons,All IMD Quintiles,North West,All Stages,Emergency,120,1.6,1.3,1.9
allyears,all ages,All Persons,All IMD Quintiles,North West,All Stages,Emergency,615,1.2,1.1,1.3
2016,all ages,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,1370,19.8,18.7,20.8
2017,all ages,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,1400,19.9,18.9,20.9
2018,all ages,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,1420,20.0,18.9,21.0
2019,all ages,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,1405,18.9,17.9,19.9
2023,all ages,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,1440,19.4,18.3,20.4
allyears,all ages,All Persons,All IMD Quintiles,North West,All Stages,Non-emergency,7035,14.0,13.7,14.3
2016,all ages,All Persons,All IMD Quintiles,North West,Early,All Routes,455,6.6,6.0,7.2
2017,all ages,All Persons,All IMD Quintiles,North West,Early,All Routes,475,6.8,6.1,7.4
2018,all ages,All Persons,All IMD Quintiles,North West,Early,All Routes,455,6.4,5.8,7.0
2019,all ages,All Persons,All IMD Quintiles,North West,Early,All Routes,620,8.6,7.9,9.3
2020,all ages,All Persons,All IMD Quintiles,North West,Early,All Routes,620,8.5,7.8,9.2
2021,all ages,All Persons,All IMD Quintiles,North West,Early,All Routes,715,9.7,9.0,10.5
2022,all ages,All Persons,All IMD Quintiles,North West,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,All Persons,All IMD Quintiles,North West,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,All Persons,All IMD Quintiles,North West,Early,All Routes,3340,6.6,6.4,6.9
2016,all ages,All Persons,All IMD Quintiles,North West,Advanced,All Routes,935,13.4,12.6,14.3
2017,all ages,All Persons,All IMD Quintiles,North West,Advanced,All Routes,915,13.0,12.2,13.9
2018,all ages,All Persons,All IMD Quintiles,North West,Advanced,All Routes,975,13.7,12.9,14.6
2019,all ages,All Persons,All IMD Quintiles,North West,Advanced,All Routes,680,9.4,8.7,10.1
2020,all ages,All Persons,All IMD Quintiles,North West,Advanced,All Routes,750,10.3,9.6,11.1
2021,all ages,All Persons,All IMD Quintiles,North West,Advanced,All Routes,865,11.8,11.0,12.6
