quarter_year,survival,ci_lb,ci_ub,sex,dep,region,route,stage_cat,agegrp,diagnosisyear
3,.47,.38999999,.54000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,75-79,All Years
3.25,.44,.37,.50999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,75-79,All Years
3.5,.43000001,.36000001,.50999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,75-79,All Years
3.75,.41999999,.34,.49000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,75-79,All Years
4,.41,.33000001,.47999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,75-79,All Years
4.25,.41,.33000001,.47999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,75-79,All Years
4.5,.38999999,.31999999,.47,All Persons,All IMD Quintiles,South East,All Routes,All Stages,75-79,All Years
4.75,.38,.30000001,.46000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,75-79,All Years
5,.36000001,.28,.44,All Persons,All IMD Quintiles,South East,All Routes,All Stages,75-79,All Years
0,.99000001,.98000002,1.01,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
.25,.88999999,.83999997,.94,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
.5,.75999999,.69999999,.82999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
.75,.64999998,.57999998,.73000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
1,.60000002,.51999998,.68000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
1.25,.54000002,.46000001,.62,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
1.5,.5,.41999999,.57999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
1.75,.47,.38999999,.55000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
2,.44999999,.37,.52999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
2.25,.44999999,.37,.52999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
2.5,.41,.33000001,.49000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
2.75,.40000001,.31999999,.47999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
3,.38,.30000001,.46000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
3.25,.37,.28999999,.44999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
3.5,.36000001,.28,.44,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
3.75,.34999999,.27000001,.43000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
4,.34,.25999999,.41999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
4.25,.34,.25999999,.41999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
4.5,.34,.25999999,.41999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
4.75,.34,.25999999,.41999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
5,.31,.23,.40000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,80-84,All Years
0,.98000002,.94999999,1.01,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
.25,.68000001,.58999997,.77999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
.5,.60000002,.5,.69999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
.75,.56999999,.47,.67000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
1,.5,.40000001,.60000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
1.25,.47,.36000001,.56999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
1.5,.44,.34,.55000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
1.75,.41,.30000001,.50999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
2,.38999999,.28999999,.5,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
2.25,.38999999,.28999999,.5,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
2.5,.36000001,.25999999,.47,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
2.75,.34999999,.25,.44999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
3,.30000001,.2,.40000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
3.25,.30000001,.2,.40000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
3.5,.23999999,.15000001,.34,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
4.25,.23999999,.15000001,.34,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
4.5,.23999999,.15000001,.34,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
5,.20999999,.11,.31,All Persons,All IMD Quintiles,South East,All Routes,All Stages,85-89,All Years
0,.98000002,.94999999,1.01,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
.25,.61000001,.49000001,.73000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
.5,.41999999,.30000001,.54000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
.75,.31,.2,.41999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
1,.27000001,.16,.37,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
1.5,.23,.13,.34,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
1.75,.19,.090000004,.28,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
2.25,.15000001,.07,.23999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
2.5,.14,.050000001,.22,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
2.75,.090000004,.02,.15000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
3,.07,.0099999998,.13,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
3.25,.07,.0099999998,.13,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
3.5,.050000001,0,.1,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
4,.050000001,0,.1,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
4.25,.050000001,0,.1,All Persons,All IMD Quintiles,South East,All Routes,All Stages,90+,All Years
0,1,.99000001,1,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
.25,.88999999,.85000002,.92000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
.5,.79000002,.75,.83999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
.75,.75,.69999999,.80000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
1,.72000003,.67000002,.77999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
1.25,.69,.63,.74000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
1.5,.66000003,.60000002,.70999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
1.75,.64999998,.58999997,.69999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
2,.63,.56999999,.68000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
2.25,.62,.56,.67000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
2.5,.60000002,.54000002,.64999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
2.75,.57999998,.51999998,.63,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
3,.55000001,.5,.61000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
3.25,.55000001,.49000001,.60000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
3.5,.54000002,.47999999,.58999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
3.75,.51999998,.46000001,.57999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
4,.50999999,.44999999,.56,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
4.25,.50999999,.44999999,.56,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
4.5,.5,.44,.56,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
4.75,.49000001,.43000001,.55000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2016
0,1,.99000001,1,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
.25,.91000003,.87,.94,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
